Territorio;Anual;Medida;Sexo;Edad;Valor;
Andalucía;2019;Demandantes;Hombres;De 16 a 29 años;64228,41666514;
Andalucía;2019;Demandantes;Hombres;De 30 a 44 años;95185,91666599;
Andalucía;2019;Demandantes;Hombres;De 45 a 64 años;156727,83333204;
Andalucía;2019;Demandantes;Hombres;TOTAL;316142,16666317;
Andalucía;2019;Demandantes;Mujeres;De 16 a 29 años;80078,99999903;
Andalucía;2019;Demandantes;Mujeres;De 30 a 44 años;163686,16666555;
Andalucía;2019;Demandantes;Mujeres;De 45 a 64 años;220080,41666549;
Andalucía;2019;Demandantes;Mujeres;TOTAL;463845,58333007;
Andalucía;2019;Demandantes;Ambos sexos;De 16 a 29 años;144307,41666417;
Andalucía;2019;Demandantes;Ambos sexos;De 30 a 44 años;258872,08333154;
Andalucía;2019;Demandantes;Ambos sexos;De 45 a 64 años;376808,24999753;
Andalucía;2019;Demandantes;Ambos sexos;TOTAL;779987,74999324;
Andalucía;2020;Demandantes;Hombres;De 16 a 29 años;88172,91666476;
Andalucía;2020;Demandantes;Hombres;De 30 a 44 años;124529,49999764;
Andalucía;2020;Demandantes;Hombres;De 45 a 64 años;182176,99999865;
Andalucía;2020;Demandantes;Hombres;TOTAL;394879,41666105;
Andalucía;2020;Demandantes;Mujeres;De 16 a 29 años;102932,4166661;
Andalucía;2020;Demandantes;Mujeres;De 30 a 44 años;193441,08333188;
Andalucía;2020;Demandantes;Mujeres;De 45 a 64 años;246983,58333246;
Andalucía;2020;Demandantes;Mujeres;TOTAL;543357,08333044;
Andalucía;2020;Demandantes;Ambos sexos;De 16 a 29 años;191105,33333086;
Andalucía;2020;Demandantes;Ambos sexos;De 30 a 44 años;317970,58332952;
Andalucía;2020;Demandantes;Ambos sexos;De 45 a 64 años;429160,58333111;
Andalucía;2020;Demandantes;Ambos sexos;TOTAL;938236,49999149;
Andalucía;2021;Demandantes;Hombres;De 16 a 29 años;77249,16666528;
Andalucía;2021;Demandantes;Hombres;De 30 a 44 años;109665,66666489;
Andalucía;2021;Demandantes;Hombres;De 45 a 64 años;176959,16666533;
Andalucía;2021;Demandantes;Hombres;TOTAL;363873,9999955;
Andalucía;2021;Demandantes;Mujeres;De 16 a 29 años;91699,74999946;
Andalucía;2021;Demandantes;Mujeres;De 30 a 44 años;179506,08333236;
Andalucía;2021;Demandantes;Mujeres;De 45 a 64 años;251091,49999983;
Andalucía;2021;Demandantes;Mujeres;TOTAL;522297,33333165;
Andalucía;2021;Demandantes;Ambos sexos;De 16 a 29 años;168948,91666474;
Andalucía;2021;Demandantes;Ambos sexos;De 30 a 44 años;289171,74999725;
Andalucía;2021;Demandantes;Ambos sexos;De 45 a 64 años;428050,66666516;
Andalucía;2021;Demandantes;Ambos sexos;TOTAL;886171,33332715;
Almería;2019;Demandantes;Hombres;De 16 a 29 años;4598,08333302;
Almería;2019;Demandantes;Hombres;De 30 a 44 años;7815,50000005;
Almería;2019;Demandantes;Hombres;De 45 a 64 años;12107,08333327;
Almería;2019;Demandantes;Hombres;TOTAL;24520,66666634;
Almería;2019;Demandantes;Mujeres;De 16 a 29 años;6055,91666661;
Almería;2019;Demandantes;Mujeres;De 30 a 44 años;12625,08333322;
Almería;2019;Demandantes;Mujeres;De 45 a 64 años;14858,33333337;
Almería;2019;Demandantes;Mujeres;TOTAL;33539,3333332;
Almería;2019;Demandantes;Ambos sexos;De 16 a 29 años;10653,99999963;
Almería;2019;Demandantes;Ambos sexos;De 30 a 44 años;20440,58333327;
Almería;2019;Demandantes;Ambos sexos;De 45 a 64 años;26965,41666664;
Almería;2019;Demandantes;Ambos sexos;TOTAL;58059,99999954;
Almería;2020;Demandantes;Hombres;De 16 a 29 años;6094,83333308;
Almería;2020;Demandantes;Hombres;De 30 a 44 años;10010,66666644;
Almería;2020;Demandantes;Hombres;De 45 a 64 años;14040,08333335;
Almería;2020;Demandantes;Hombres;TOTAL;30145,58333287;
Almería;2020;Demandantes;Mujeres;De 16 a 29 años;7548,58333336;
Almería;2020;Demandantes;Mujeres;De 30 a 44 años;15192,99999982;
Almería;2020;Demandantes;Mujeres;De 45 a 64 años;16884,91666666;
Almería;2020;Demandantes;Mujeres;TOTAL;39626,49999984;
Almería;2020;Demandantes;Ambos sexos;De 16 a 29 años;13643,41666644;
Almería;2020;Demandantes;Ambos sexos;De 30 a 44 años;25203,66666626;
Almería;2020;Demandantes;Ambos sexos;De 45 a 64 años;30925,00000001;
Almería;2020;Demandantes;Ambos sexos;TOTAL;69772,08333271;
Almería;2021;Demandantes;Hombres;De 16 a 29 años;5405,49999974;
Almería;2021;Demandantes;Hombres;De 30 a 44 años;8948,08333308;
Almería;2021;Demandantes;Hombres;De 45 a 64 años;13616,83333316;
Almería;2021;Demandantes;Hombres;TOTAL;27970,41666598;
Almería;2021;Demandantes;Mujeres;De 16 a 29 años;6901,41666672;
Almería;2021;Demandantes;Mujeres;De 30 a 44 años;14326,4166667;
Almería;2021;Demandantes;Mujeres;De 45 a 64 años;17209,91666675;
Almería;2021;Demandantes;Mujeres;TOTAL;38437,75000017;
Almería;2021;Demandantes;Ambos sexos;De 16 a 29 años;12306,91666646;
Almería;2021;Demandantes;Ambos sexos;De 30 a 44 años;23274,49999978;
Almería;2021;Demandantes;Ambos sexos;De 45 a 64 años;30826,74999991;
Almería;2021;Demandantes;Ambos sexos;TOTAL;66408,16666615;
Abla;2019;Demandantes;Hombres;De 16 a 29 años;4,33333333;
Abla;2019;Demandantes;Hombres;De 30 a 44 años;8,75000002;
Abla;2019;Demandantes;Hombres;De 45 a 64 años;24,41666666;
Abla;2019;Demandantes;Hombres;TOTAL;37,50000001;
Abla;2019;Demandantes;Mujeres;De 16 a 29 años;11,33333333;
Abla;2019;Demandantes;Mujeres;De 30 a 44 años;12,50000001;
Abla;2019;Demandantes;Mujeres;De 45 a 64 años;9,33333334;
Abla;2019;Demandantes;Mujeres;TOTAL;33,16666668;
Abla;2019;Demandantes;Ambos sexos;De 16 a 29 años;15,66666666;
Abla;2019;Demandantes;Ambos sexos;De 30 a 44 años;21,25000003;
Abla;2019;Demandantes;Ambos sexos;De 45 a 64 años;33,75;
Abla;2019;Demandantes;Ambos sexos;TOTAL;70,66666669;
Abla;2020;Demandantes;Hombres;De 16 a 29 años;7,08333333;
Abla;2020;Demandantes;Hombres;De 30 a 44 años;9,66666666;
Abla;2020;Demandantes;Hombres;De 45 a 64 años;30,91666667;
Abla;2020;Demandantes;Hombres;TOTAL;47,66666666;
Abla;2020;Demandantes;Mujeres;De 16 a 29 años;12,24999998;
Abla;2020;Demandantes;Mujeres;De 30 a 44 años;15,58333333;
Abla;2020;Demandantes;Mujeres;De 45 a 64 años;10,91666667;
Abla;2020;Demandantes;Mujeres;TOTAL;38,74999998;
Abla;2020;Demandantes;Ambos sexos;De 16 a 29 años;19,33333331;
Abla;2020;Demandantes;Ambos sexos;De 30 a 44 años;25,24999999;
Abla;2020;Demandantes;Ambos sexos;De 45 a 64 años;41,83333334;
Abla;2020;Demandantes;Ambos sexos;TOTAL;86,41666664;
Abla;2021;Demandantes;Hombres;De 16 a 29 años;6,33333332;
Abla;2021;Demandantes;Hombres;De 30 a 44 años;8,83333333;
Abla;2021;Demandantes;Hombres;De 45 a 64 años;32,33333333;
Abla;2021;Demandantes;Hombres;TOTAL;47,49999998;
Abla;2021;Demandantes;Mujeres;De 16 a 29 años;13,25000001;
Abla;2021;Demandantes;Mujeres;De 30 a 44 años;15,41666667;
Abla;2021;Demandantes;Mujeres;De 45 a 64 años;12,33333333;
Abla;2021;Demandantes;Mujeres;TOTAL;41,00000001;
Abla;2021;Demandantes;Ambos sexos;De 16 a 29 años;19,58333333;
Abla;2021;Demandantes;Ambos sexos;De 30 a 44 años;24,25;
Abla;2021;Demandantes;Ambos sexos;De 45 a 64 años;44,66666666;
Abla;2021;Demandantes;Ambos sexos;TOTAL;88,49999999;
Abrucena;2019;Demandantes;Hombres;De 16 a 29 años;8,33333333;
Abrucena;2019;Demandantes;Hombres;De 30 a 44 años;6,08333332;
Abrucena;2019;Demandantes;Hombres;De 45 a 64 años;14,75000001;
Abrucena;2019;Demandantes;Hombres;TOTAL;29,16666666;
Abrucena;2019;Demandantes;Mujeres;De 16 a 29 años;9,33333332;
Abrucena;2019;Demandantes;Mujeres;De 30 a 44 años;11,91666666;
Abrucena;2019;Demandantes;Mujeres;De 45 a 64 años;14,33333333;
Abrucena;2019;Demandantes;Mujeres;TOTAL;35,58333331;
Abrucena;2019;Demandantes;Ambos sexos;De 16 a 29 años;17,66666665;
Abrucena;2019;Demandantes;Ambos sexos;De 30 a 44 años;17,99999998;
Abrucena;2019;Demandantes;Ambos sexos;De 45 a 64 años;29,08333334;
Abrucena;2019;Demandantes;Ambos sexos;TOTAL;64,74999997;
Abrucena;2020;Demandantes;Hombres;De 16 a 29 años;8,91666666;
Abrucena;2020;Demandantes;Hombres;De 30 a 44 años;6,66666665;
Abrucena;2020;Demandantes;Hombres;De 45 a 64 años;18,08333333;
Abrucena;2020;Demandantes;Hombres;TOTAL;33,66666664;
Abrucena;2020;Demandantes;Mujeres;De 16 a 29 años;15,83333333;
Abrucena;2020;Demandantes;Mujeres;De 30 a 44 años;15,58333334;
Abrucena;2020;Demandantes;Mujeres;De 45 a 64 años;14,75;
Abrucena;2020;Demandantes;Mujeres;TOTAL;46,16666667;
Abrucena;2020;Demandantes;Ambos sexos;De 16 a 29 años;24,74999999;
Abrucena;2020;Demandantes;Ambos sexos;De 30 a 44 años;22,24999999;
Abrucena;2020;Demandantes;Ambos sexos;De 45 a 64 años;32,83333333;
Abrucena;2020;Demandantes;Ambos sexos;TOTAL;79,83333331;
Abrucena;2021;Demandantes;Hombres;De 16 a 29 años;7,74999998;
Abrucena;2021;Demandantes;Hombres;De 30 a 44 años;8,08333332;
Abrucena;2021;Demandantes;Hombres;De 45 a 64 años;17,75;
Abrucena;2021;Demandantes;Hombres;TOTAL;33,5833333;
Abrucena;2021;Demandantes;Mujeres;De 16 a 29 años;12,58333334;
Abrucena;2021;Demandantes;Mujeres;De 30 a 44 años;15,33333335;
Abrucena;2021;Demandantes;Mujeres;De 45 a 64 años;13,08333333;
Abrucena;2021;Demandantes;Mujeres;TOTAL;41,00000002;
Abrucena;2021;Demandantes;Ambos sexos;De 16 a 29 años;20,33333332;
Abrucena;2021;Demandantes;Ambos sexos;De 30 a 44 años;23,41666667;
Abrucena;2021;Demandantes;Ambos sexos;De 45 a 64 años;30,83333333;
Abrucena;2021;Demandantes;Ambos sexos;TOTAL;74,58333332;
Adra;2019;Demandantes;Hombres;De 16 a 29 años;190,41666668;
Adra;2019;Demandantes;Hombres;De 30 a 44 años;296,25000003;
Adra;2019;Demandantes;Hombres;De 45 a 64 años;435,16666665;
Adra;2019;Demandantes;Hombres;TOTAL;921,83333336;
Adra;2019;Demandantes;Mujeres;De 16 a 29 años;282,0833333;
Adra;2019;Demandantes;Mujeres;De 30 a 44 años;544,58333333;
Adra;2019;Demandantes;Mujeres;De 45 a 64 años;594,1666667;
Adra;2019;Demandantes;Mujeres;TOTAL;1420,83333333;
Adra;2019;Demandantes;Ambos sexos;De 16 a 29 años;472,49999998;
Adra;2019;Demandantes;Ambos sexos;De 30 a 44 años;840,83333336;
Adra;2019;Demandantes;Ambos sexos;De 45 a 64 años;1029,33333335;
Adra;2019;Demandantes;Ambos sexos;TOTAL;2342,66666669;
Adra;2020;Demandantes;Hombres;De 16 a 29 años;232,66666666;
Adra;2020;Demandantes;Hombres;De 30 a 44 años;338,58333332;
Adra;2020;Demandantes;Hombres;De 45 a 64 años;480,75000001;
Adra;2020;Demandantes;Hombres;TOTAL;1051,99999999;
Adra;2020;Demandantes;Mujeres;De 16 a 29 años;315,83333333;
Adra;2020;Demandantes;Mujeres;De 30 a 44 años;610,08333333;
Adra;2020;Demandantes;Mujeres;De 45 a 64 años;648,83333333;
Adra;2020;Demandantes;Mujeres;TOTAL;1574,74999999;
Adra;2020;Demandantes;Ambos sexos;De 16 a 29 años;548,49999999;
Adra;2020;Demandantes;Ambos sexos;De 30 a 44 años;948,66666665;
Adra;2020;Demandantes;Ambos sexos;De 45 a 64 años;1129,58333334;
Adra;2020;Demandantes;Ambos sexos;TOTAL;2626,74999998;
Adra;2021;Demandantes;Hombres;De 16 a 29 años;181,16666665;
Adra;2021;Demandantes;Hombres;De 30 a 44 años;301,16666668;
Adra;2021;Demandantes;Hombres;De 45 a 64 años;474,08333332;
Adra;2021;Demandantes;Hombres;TOTAL;956,41666665;
Adra;2021;Demandantes;Mujeres;De 16 a 29 años;268,16666665;
Adra;2021;Demandantes;Mujeres;De 30 a 44 años;578,91666667;
Adra;2021;Demandantes;Mujeres;De 45 a 64 años;653,50000001;
Adra;2021;Demandantes;Mujeres;TOTAL;1500,58333333;
Adra;2021;Demandantes;Ambos sexos;De 16 a 29 años;449,3333333;
Adra;2021;Demandantes;Ambos sexos;De 30 a 44 años;880,08333335;
Adra;2021;Demandantes;Ambos sexos;De 45 a 64 años;1127,58333333;
Adra;2021;Demandantes;Ambos sexos;TOTAL;2456,99999998;
Albanchez;2019;Demandantes;Hombres;De 16 a 29 años;0,16666667;
Albanchez;2019;Demandantes;Hombres;De 30 a 44 años;1,08333333;
Albanchez;2019;Demandantes;Hombres;De 45 a 64 años;8,49999999;
Albanchez;2019;Demandantes;Hombres;TOTAL;9,74999999;
Albanchez;2019;Demandantes;Mujeres;De 16 a 29 años;1,66666666;
Albanchez;2019;Demandantes;Mujeres;De 30 a 44 años;4;
Albanchez;2019;Demandantes;Mujeres;De 45 a 64 años;2,16666666;
Albanchez;2019;Demandantes;Mujeres;TOTAL;7,83333332;
Albanchez;2019;Demandantes;Ambos sexos;De 16 a 29 años;1,83333333;
Albanchez;2019;Demandantes;Ambos sexos;De 30 a 44 años;5,08333333;
Albanchez;2019;Demandantes;Ambos sexos;De 45 a 64 años;10,66666665;
Albanchez;2019;Demandantes;Ambos sexos;TOTAL;17,58333331;
Albanchez;2020;Demandantes;Hombres;De 16 a 29 años;3,58333333;
Albanchez;2020;Demandantes;Hombres;De 30 a 44 años;3;
Albanchez;2020;Demandantes;Hombres;De 45 a 64 años;11,58333334;
Albanchez;2020;Demandantes;Hombres;TOTAL;18,16666667;
Albanchez;2020;Demandantes;Mujeres;De 16 a 29 años;2,41666667;
Albanchez;2020;Demandantes;Mujeres;De 30 a 44 años;5,16666666;
Albanchez;2020;Demandantes;Mujeres;De 45 a 64 años;3,08333332;
Albanchez;2020;Demandantes;Mujeres;TOTAL;10,66666665;
Albanchez;2020;Demandantes;Ambos sexos;De 16 a 29 años;6;
Albanchez;2020;Demandantes;Ambos sexos;De 30 a 44 años;8,16666666;
Albanchez;2020;Demandantes;Ambos sexos;De 45 a 64 años;14,66666666;
Albanchez;2020;Demandantes;Ambos sexos;TOTAL;28,83333332;
Albanchez;2021;Demandantes;Hombres;De 16 a 29 años;3,08333333;
Albanchez;2021;Demandantes;Hombres;De 30 a 44 años;2,66666666;
Albanchez;2021;Demandantes;Hombres;De 45 a 64 años;9,24999999;
Albanchez;2021;Demandantes;Hombres;TOTAL;14,99999998;
Albanchez;2021;Demandantes;Mujeres;De 16 a 29 años;0,91666667;
Albanchez;2021;Demandantes;Mujeres;De 30 a 44 años;4,08333334;
Albanchez;2021;Demandantes;Mujeres;De 45 a 64 años;6,16666665;
Albanchez;2021;Demandantes;Mujeres;TOTAL;11,16666666;
Albanchez;2021;Demandantes;Ambos sexos;De 16 a 29 años;4;
Albanchez;2021;Demandantes;Ambos sexos;De 30 a 44 años;6,75;
Albanchez;2021;Demandantes;Ambos sexos;De 45 a 64 años;15,41666664;
Albanchez;2021;Demandantes;Ambos sexos;TOTAL;26,16666664;
Alboloduy;2019;Demandantes;Hombres;De 16 a 29 años;1,83333334;
Alboloduy;2019;Demandantes;Hombres;De 30 a 44 años;7,08333333;
Alboloduy;2019;Demandantes;Hombres;De 45 a 64 años;9,99999999;
Alboloduy;2019;Demandantes;Hombres;TOTAL;18,91666666;
Alboloduy;2019;Demandantes;Mujeres;De 16 a 29 años;3,33333333;
Alboloduy;2019;Demandantes;Mujeres;De 30 a 44 años;6,33333334;
Alboloduy;2019;Demandantes;Mujeres;De 45 a 64 años;6,16666667;
Alboloduy;2019;Demandantes;Mujeres;TOTAL;15,83333334;
Alboloduy;2019;Demandantes;Ambos sexos;De 16 a 29 años;5,16666667;
Alboloduy;2019;Demandantes;Ambos sexos;De 30 a 44 años;13,41666667;
Alboloduy;2019;Demandantes;Ambos sexos;De 45 a 64 años;16,16666666;
Alboloduy;2019;Demandantes;Ambos sexos;TOTAL;34,75;
Alboloduy;2020;Demandantes;Hombres;De 16 a 29 años;4,16666667;
Alboloduy;2020;Demandantes;Hombres;De 30 a 44 años;5,91666666;
Alboloduy;2020;Demandantes;Hombres;De 45 a 64 años;11,91666666;
Alboloduy;2020;Demandantes;Hombres;TOTAL;21,99999999;
Alboloduy;2020;Demandantes;Mujeres;De 16 a 29 años;3,41666666;
Alboloduy;2020;Demandantes;Mujeres;De 30 a 44 años;8,5;
Alboloduy;2020;Demandantes;Mujeres;De 45 a 64 años;6,91666667;
Alboloduy;2020;Demandantes;Mujeres;TOTAL;18,83333333;
Alboloduy;2020;Demandantes;Ambos sexos;De 16 a 29 años;7,58333333;
Alboloduy;2020;Demandantes;Ambos sexos;De 30 a 44 años;14,41666666;
Alboloduy;2020;Demandantes;Ambos sexos;De 45 a 64 años;18,83333333;
Alboloduy;2020;Demandantes;Ambos sexos;TOTAL;40,83333332;
Alboloduy;2021;Demandantes;Hombres;De 16 a 29 años;2,08333333;
Alboloduy;2021;Demandantes;Hombres;De 30 a 44 años;4,83333333;
Alboloduy;2021;Demandantes;Hombres;De 45 a 64 años;13,16666667;
Alboloduy;2021;Demandantes;Hombres;TOTAL;20,08333333;
Alboloduy;2021;Demandantes;Mujeres;De 16 a 29 años;3,58333334;
Alboloduy;2021;Demandantes;Mujeres;De 30 a 44 años;9,41666667;
Alboloduy;2021;Demandantes;Mujeres;De 45 a 64 años;5,91666666;
Alboloduy;2021;Demandantes;Mujeres;TOTAL;18,91666667;
Alboloduy;2021;Demandantes;Ambos sexos;De 16 a 29 años;5,66666667;
Alboloduy;2021;Demandantes;Ambos sexos;De 30 a 44 años;14,25;
Alboloduy;2021;Demandantes;Ambos sexos;De 45 a 64 años;19,08333333;
Alboloduy;2021;Demandantes;Ambos sexos;TOTAL;39;
Albox;2019;Demandantes;Hombres;De 16 a 29 años;65,91666666;
Albox;2019;Demandantes;Hombres;De 30 a 44 años;86,33333335;
Albox;2019;Demandantes;Hombres;De 45 a 64 años;156,83333333;
Albox;2019;Demandantes;Hombres;TOTAL;309,08333334;
Albox;2019;Demandantes;Mujeres;De 16 a 29 años;90,83333336;
Albox;2019;Demandantes;Mujeres;De 30 a 44 años;168,83333334;
Albox;2019;Demandantes;Mujeres;De 45 a 64 años;176,66666666;
Albox;2019;Demandantes;Mujeres;TOTAL;436,33333336;
Albox;2019;Demandantes;Ambos sexos;De 16 a 29 años;156,75000002;
Albox;2019;Demandantes;Ambos sexos;De 30 a 44 años;255,16666669;
Albox;2019;Demandantes;Ambos sexos;De 45 a 64 años;333,49999999;
Albox;2019;Demandantes;Ambos sexos;TOTAL;745,4166667;
Albox;2020;Demandantes;Hombres;De 16 a 29 años;86,00000002;
Albox;2020;Demandantes;Hombres;De 30 a 44 años;108,50000001;
Albox;2020;Demandantes;Hombres;De 45 a 64 años;193,1666667;
Albox;2020;Demandantes;Hombres;TOTAL;387,66666673;
Albox;2020;Demandantes;Mujeres;De 16 a 29 años;103,83333336;
Albox;2020;Demandantes;Mujeres;De 30 a 44 años;204,6666667;
Albox;2020;Demandantes;Mujeres;De 45 a 64 años;199,91666667;
Albox;2020;Demandantes;Mujeres;TOTAL;508,41666673;
Albox;2020;Demandantes;Ambos sexos;De 16 a 29 años;189,83333338;
Albox;2020;Demandantes;Ambos sexos;De 30 a 44 años;313,16666671;
Albox;2020;Demandantes;Ambos sexos;De 45 a 64 años;393,08333337;
Albox;2020;Demandantes;Ambos sexos;TOTAL;896,08333346;
Albox;2021;Demandantes;Hombres;De 16 a 29 años;70,41666667;
Albox;2021;Demandantes;Hombres;De 30 a 44 años;98,66666668;
Albox;2021;Demandantes;Hombres;De 45 a 64 años;191,41666663;
Albox;2021;Demandantes;Hombres;TOTAL;360,49999998;
Albox;2021;Demandantes;Mujeres;De 16 a 29 años;99,41666666;
Albox;2021;Demandantes;Mujeres;De 30 a 44 años;195,74999999;
Albox;2021;Demandantes;Mujeres;De 45 a 64 años;201,58333335;
Albox;2021;Demandantes;Mujeres;TOTAL;496,75;
Albox;2021;Demandantes;Ambos sexos;De 16 a 29 años;169,83333333;
Albox;2021;Demandantes;Ambos sexos;De 30 a 44 años;294,41666667;
Albox;2021;Demandantes;Ambos sexos;De 45 a 64 años;392,99999998;
Albox;2021;Demandantes;Ambos sexos;TOTAL;857,24999998;
Alcolea;2019;Demandantes;Hombres;De 16 a 29 años;5,83333334;
Alcolea;2019;Demandantes;Hombres;De 30 a 44 años;5,58333334;
Alcolea;2019;Demandantes;Hombres;De 45 a 64 años;26,5;
Alcolea;2019;Demandantes;Hombres;TOTAL;37,91666668;
Alcolea;2019;Demandantes;Mujeres;De 16 a 29 años;10;
Alcolea;2019;Demandantes;Mujeres;De 30 a 44 años;7,25000001;
Alcolea;2019;Demandantes;Mujeres;De 45 a 64 años;11,91666667;
Alcolea;2019;Demandantes;Mujeres;TOTAL;29,16666668;
Alcolea;2019;Demandantes;Ambos sexos;De 16 a 29 años;15,83333334;
Alcolea;2019;Demandantes;Ambos sexos;De 30 a 44 años;12,83333335;
Alcolea;2019;Demandantes;Ambos sexos;De 45 a 64 años;38,41666667;
Alcolea;2019;Demandantes;Ambos sexos;TOTAL;67,08333336;
Alcolea;2020;Demandantes;Hombres;De 16 a 29 años;7,74999999;
Alcolea;2020;Demandantes;Hombres;De 30 a 44 años;8;
Alcolea;2020;Demandantes;Hombres;De 45 a 64 años;26,83333332;
Alcolea;2020;Demandantes;Hombres;TOTAL;42,58333331;
Alcolea;2020;Demandantes;Mujeres;De 16 a 29 años;16,25;
Alcolea;2020;Demandantes;Mujeres;De 30 a 44 años;9,58333334;
Alcolea;2020;Demandantes;Mujeres;De 45 a 64 años;15,08333333;
Alcolea;2020;Demandantes;Mujeres;TOTAL;40,91666667;
Alcolea;2020;Demandantes;Ambos sexos;De 16 a 29 años;23,99999999;
Alcolea;2020;Demandantes;Ambos sexos;De 30 a 44 años;17,58333334;
Alcolea;2020;Demandantes;Ambos sexos;De 45 a 64 años;41,91666665;
Alcolea;2020;Demandantes;Ambos sexos;TOTAL;83,49999998;
Alcolea;2021;Demandantes;Hombres;De 16 a 29 años;7,41666667;
Alcolea;2021;Demandantes;Hombres;De 30 a 44 años;5,25;
Alcolea;2021;Demandantes;Hombres;De 45 a 64 años;19,58333333;
Alcolea;2021;Demandantes;Hombres;TOTAL;32,25;
Alcolea;2021;Demandantes;Mujeres;De 16 a 29 años;11,33333333;
Alcolea;2021;Demandantes;Mujeres;De 30 a 44 años;12,16666665;
Alcolea;2021;Demandantes;Mujeres;De 45 a 64 años;17,08333335;
Alcolea;2021;Demandantes;Mujeres;TOTAL;40,58333333;
Alcolea;2021;Demandantes;Ambos sexos;De 16 a 29 años;18,75;
Alcolea;2021;Demandantes;Ambos sexos;De 30 a 44 años;17,41666665;
Alcolea;2021;Demandantes;Ambos sexos;De 45 a 64 años;36,66666668;
Alcolea;2021;Demandantes;Ambos sexos;TOTAL;72,83333333;
Alcóntar;2019;Demandantes;Hombres;De 16 a 29 años;0,91666666;
Alcóntar;2019;Demandantes;Hombres;De 30 a 44 años;1,58333334;
Alcóntar;2019;Demandantes;Hombres;De 45 a 64 años;8,33333333;
Alcóntar;2019;Demandantes;Hombres;TOTAL;10,83333333;
Alcóntar;2019;Demandantes;Mujeres;De 16 a 29 años;2,83333333;
Alcóntar;2019;Demandantes;Mujeres;De 30 a 44 años;2,5;
Alcóntar;2019;Demandantes;Mujeres;De 45 a 64 años;3,74999999;
Alcóntar;2019;Demandantes;Mujeres;TOTAL;9,08333332;
Alcóntar;2019;Demandantes;Ambos sexos;De 16 a 29 años;3,74999999;
Alcóntar;2019;Demandantes;Ambos sexos;De 30 a 44 años;4,08333334;
Alcóntar;2019;Demandantes;Ambos sexos;De 45 a 64 años;12,08333332;
Alcóntar;2019;Demandantes;Ambos sexos;TOTAL;19,91666665;
Alcóntar;2020;Demandantes;Hombres;De 16 a 29 años;-;
Alcóntar;2020;Demandantes;Hombres;De 30 a 44 años;2,41666667;
Alcóntar;2020;Demandantes;Hombres;De 45 a 64 años;10,66666667;
Alcóntar;2020;Demandantes;Hombres;TOTAL;13,08333334;
Alcóntar;2020;Demandantes;Mujeres;De 16 a 29 años;5,33333334;
Alcóntar;2020;Demandantes;Mujeres;De 30 a 44 años;2,83333333;
Alcóntar;2020;Demandantes;Mujeres;De 45 a 64 años;3,58333333;
Alcóntar;2020;Demandantes;Mujeres;TOTAL;11,75;
Alcóntar;2020;Demandantes;Ambos sexos;De 16 a 29 años;5,33333334;
Alcóntar;2020;Demandantes;Ambos sexos;De 30 a 44 años;5,25;
Alcóntar;2020;Demandantes;Ambos sexos;De 45 a 64 años;14,25;
Alcóntar;2020;Demandantes;Ambos sexos;TOTAL;24,83333334;
Alcóntar;2021;Demandantes;Hombres;De 16 a 29 años;0,66666667;
Alcóntar;2021;Demandantes;Hombres;De 30 a 44 años;0,91666667;
Alcóntar;2021;Demandantes;Hombres;De 45 a 64 años;10,83333334;
Alcóntar;2021;Demandantes;Hombres;TOTAL;12,41666668;
Alcóntar;2021;Demandantes;Mujeres;De 16 a 29 años;3,58333333;
Alcóntar;2021;Demandantes;Mujeres;De 30 a 44 años;2,58333333;
Alcóntar;2021;Demandantes;Mujeres;De 45 a 64 años;3;
Alcóntar;2021;Demandantes;Mujeres;TOTAL;9,16666666;
Alcóntar;2021;Demandantes;Ambos sexos;De 16 a 29 años;4,25;
Alcóntar;2021;Demandantes;Ambos sexos;De 30 a 44 años;3,5;
Alcóntar;2021;Demandantes;Ambos sexos;De 45 a 64 años;13,83333334;
Alcóntar;2021;Demandantes;Ambos sexos;TOTAL;21,58333334;
Alcudia de Monteagud;2019;Demandantes;Hombres;De 16 a 29 años;1;
Alcudia de Monteagud;2019;Demandantes;Hombres;De 30 a 44 años;-;
Alcudia de Monteagud;2019;Demandantes;Hombres;De 45 a 64 años;1,83333333;
Alcudia de Monteagud;2019;Demandantes;Hombres;TOTAL;2,83333333;
Alcudia de Monteagud;2019;Demandantes;Mujeres;De 16 a 29 años;-;
Alcudia de Monteagud;2019;Demandantes;Mujeres;De 30 a 44 años;0,16666667;
Alcudia de Monteagud;2019;Demandantes;Mujeres;De 45 a 64 años;0,91666666;
Alcudia de Monteagud;2019;Demandantes;Mujeres;TOTAL;1,08333333;
Alcudia de Monteagud;2019;Demandantes;Ambos sexos;De 16 a 29 años;1;
Alcudia de Monteagud;2019;Demandantes;Ambos sexos;De 30 a 44 años;0,16666667;
Alcudia de Monteagud;2019;Demandantes;Ambos sexos;De 45 a 64 años;2,74999999;
Alcudia de Monteagud;2019;Demandantes;Ambos sexos;TOTAL;3,91666666;
Alcudia de Monteagud;2020;Demandantes;Hombres;De 16 a 29 años;2,08333333;
Alcudia de Monteagud;2020;Demandantes;Hombres;De 30 a 44 años;0,08333333;
Alcudia de Monteagud;2020;Demandantes;Hombres;De 45 a 64 años;3,33333333;
Alcudia de Monteagud;2020;Demandantes;Hombres;TOTAL;5,49999999;
Alcudia de Monteagud;2020;Demandantes;Mujeres;De 16 a 29 años;-;
