Lugar de residencia;Anual;Sexo;Medida;Valor;
Alfarnatejo;2003;Ambos sexos;Crecimiento vegetativo;-3;
Alfarnatejo;2003;Hombres;Crecimiento vegetativo;-4;
Alfarnatejo;2003;Mujeres;Crecimiento vegetativo;1;
Alfarnatejo;2004;Ambos sexos;Crecimiento vegetativo;-3;
Alfarnatejo;2004;Hombres;Crecimiento vegetativo;-2;
Alfarnatejo;2004;Mujeres;Crecimiento vegetativo;-1;
Alfarnatejo;2005;Ambos sexos;Crecimiento vegetativo;-6;
Alfarnatejo;2005;Hombres;Crecimiento vegetativo;-2;
Alfarnatejo;2005;Mujeres;Crecimiento vegetativo;-4;
Alfarnatejo;2006;Ambos sexos;Crecimiento vegetativo;-3;
Alfarnatejo;2006;Hombres;Crecimiento vegetativo;-2;
Alfarnatejo;2006;Mujeres;Crecimiento vegetativo;-1;
Alfarnatejo;2007;Ambos sexos;Crecimiento vegetativo;0;
Alfarnatejo;2007;Hombres;Crecimiento vegetativo;-1;
Alfarnatejo;2007;Mujeres;Crecimiento vegetativo;1;
Alfarnatejo;2008;Ambos sexos;Crecimiento vegetativo;-3;
Alfarnatejo;2008;Hombres;Crecimiento vegetativo;0;
Alfarnatejo;2008;Mujeres;Crecimiento vegetativo;-3;
Alfarnatejo;2009;Ambos sexos;Crecimiento vegetativo;-7;
Alfarnatejo;2009;Hombres;Crecimiento vegetativo;-5;
Alfarnatejo;2009;Mujeres;Crecimiento vegetativo;-2;
Alfarnatejo;2010;Ambos sexos;Crecimiento vegetativo;-6;
Alfarnatejo;2010;Hombres;Crecimiento vegetativo;-5;
Alfarnatejo;2010;Mujeres;Crecimiento vegetativo;-1;
Alfarnatejo;2011;Ambos sexos;Crecimiento vegetativo;-1;
Alfarnatejo;2011;Hombres;Crecimiento vegetativo;-1;
Alfarnatejo;2011;Mujeres;Crecimiento vegetativo;0;
Alfarnatejo;2012;Ambos sexos;Crecimiento vegetativo;-4;
Alfarnatejo;2012;Hombres;Crecimiento vegetativo;-2;
Alfarnatejo;2012;Mujeres;Crecimiento vegetativo;-2;
Alfarnatejo;2013;Ambos sexos;Crecimiento vegetativo;-2;
Alfarnatejo;2013;Hombres;Crecimiento vegetativo;-;
Alfarnatejo;2013;Mujeres;Crecimiento vegetativo;-2;
Alfarnatejo;2014;Ambos sexos;Crecimiento vegetativo;-7;
Alfarnatejo;2014;Hombres;Crecimiento vegetativo;-4;
Alfarnatejo;2014;Mujeres;Crecimiento vegetativo;-3;
Alfarnatejo;2015;Ambos sexos;Crecimiento vegetativo;-7;
Alfarnatejo;2015;Hombres;Crecimiento vegetativo;-5;
Alfarnatejo;2015;Mujeres;Crecimiento vegetativo;-2;
Alfarnatejo;2016;Ambos sexos;Crecimiento vegetativo;2;
Alfarnatejo;2016;Hombres;Crecimiento vegetativo;2;
Alfarnatejo;2016;Mujeres;Crecimiento vegetativo;-;
Alfarnatejo;2017;Ambos sexos;Crecimiento vegetativo;-1;
Alfarnatejo;2017;Hombres;Crecimiento vegetativo;-3;
Alfarnatejo;2017;Mujeres;Crecimiento vegetativo;2;
Alfarnatejo;2018;Ambos sexos;Crecimiento vegetativo;-3;
Alfarnatejo;2018;Hombres;Crecimiento vegetativo;2;
Alfarnatejo;2018;Mujeres;Crecimiento vegetativo;-5;
Alfarnatejo;2019;Ambos sexos;Crecimiento vegetativo;-1;
Alfarnatejo;2019;Hombres;Crecimiento vegetativo;-2;
Alfarnatejo;2019;Mujeres;Crecimiento vegetativo;1;
Alfarnatejo;2020;Ambos sexos;Crecimiento vegetativo;-1;
Alfarnatejo;2020;Hombres;Crecimiento vegetativo;-1;
Alfarnatejo;2020;Mujeres;Crecimiento vegetativo;0;
Alfarnatejo;2021;Ambos sexos;Crecimiento vegetativo;-5;
Alfarnatejo;2021;Hombres;Crecimiento vegetativo;-1;
Alfarnatejo;2021;Mujeres;Crecimiento vegetativo;-4;
Alfarnatejo;2022;Ambos sexos;Crecimiento vegetativo;-5;
Alfarnatejo;2022;Hombres;Crecimiento vegetativo;-4;
Alfarnatejo;2022;Mujeres;Crecimiento vegetativo;-1;
Alfarnatejo;2023;Ambos sexos;Crecimiento vegetativo;-7;
Alfarnatejo;2023;Hombres;Crecimiento vegetativo;-3;
Alfarnatejo;2023;Mujeres;Crecimiento vegetativo;-4;
Algarrobo;1996;Ambos sexos;Crecimiento vegetativo;10;
Algarrobo;1996;Hombres;Crecimiento vegetativo;8;
Algarrobo;1996;Mujeres;Crecimiento vegetativo;2;
Algarrobo;1997;Ambos sexos;Crecimiento vegetativo;5;
Algarrobo;1997;Hombres;Crecimiento vegetativo;-7;
Algarrobo;1997;Mujeres;Crecimiento vegetativo;12;
Algarrobo;1998;Ambos sexos;Crecimiento vegetativo;18;
Algarrobo;1998;Hombres;Crecimiento vegetativo;5;
Algarrobo;1998;Mujeres;Crecimiento vegetativo;13;
Algarrobo;1999;Ambos sexos;Crecimiento vegetativo;38;
Algarrobo;1999;Hombres;Crecimiento vegetativo;17;
Algarrobo;1999;Mujeres;Crecimiento vegetativo;21;
Algarrobo;2000;Ambos sexos;Crecimiento vegetativo;-4;
Algarrobo;2000;Hombres;Crecimiento vegetativo;-11;
Algarrobo;2000;Mujeres;Crecimiento vegetativo;7;
Algarrobo;2001;Ambos sexos;Crecimiento vegetativo;17;
Algarrobo;2001;Hombres;Crecimiento vegetativo;8;
Algarrobo;2001;Mujeres;Crecimiento vegetativo;9;
