Lugar de residencia;Anual;Sexo;Medida;Valor;
Albolote;2003;Ambos sexos;Crecimiento vegetativo;101;
Albolote;2003;Hombres;Crecimiento vegetativo;56;
Albolote;2003;Mujeres;Crecimiento vegetativo;45;
Albolote;2004;Ambos sexos;Crecimiento vegetativo;121;
Albolote;2004;Hombres;Crecimiento vegetativo;62;
Albolote;2004;Mujeres;Crecimiento vegetativo;59;
Albolote;2005;Ambos sexos;Crecimiento vegetativo;111;
Albolote;2005;Hombres;Crecimiento vegetativo;61;
Albolote;2005;Mujeres;Crecimiento vegetativo;50;
Albolote;2006;Ambos sexos;Crecimiento vegetativo;131;
Albolote;2006;Hombres;Crecimiento vegetativo;55;
Albolote;2006;Mujeres;Crecimiento vegetativo;76;
Albolote;2007;Ambos sexos;Crecimiento vegetativo;143;
Albolote;2007;Hombres;Crecimiento vegetativo;85;
Albolote;2007;Mujeres;Crecimiento vegetativo;58;
Albolote;2008;Ambos sexos;Crecimiento vegetativo;164;
Albolote;2008;Hombres;Crecimiento vegetativo;71;
Albolote;2008;Mujeres;Crecimiento vegetativo;93;
Albolote;2009;Ambos sexos;Crecimiento vegetativo;118;
Albolote;2009;Hombres;Crecimiento vegetativo;59;
Albolote;2009;Mujeres;Crecimiento vegetativo;59;
Albondón;1996;Ambos sexos;Crecimiento vegetativo;-4;
Albondón;1996;Hombres;Crecimiento vegetativo;-1;
Albondón;1996;Mujeres;Crecimiento vegetativo;-3;
Albondón;1997;Ambos sexos;Crecimiento vegetativo;2;
Albondón;1997;Hombres;Crecimiento vegetativo;-1;
Albondón;1997;Mujeres;Crecimiento vegetativo;3;
Albondón;1998;Ambos sexos;Crecimiento vegetativo;-9;
Albondón;1998;Hombres;Crecimiento vegetativo;-10;
Albondón;1998;Mujeres;Crecimiento vegetativo;1;
Albondón;1999;Ambos sexos;Crecimiento vegetativo;1;
Albondón;1999;Hombres;Crecimiento vegetativo;0;
Albondón;1999;Mujeres;Crecimiento vegetativo;1;
Albondón;2000;Ambos sexos;Crecimiento vegetativo;-3;
Albondón;2000;Hombres;Crecimiento vegetativo;1;
Albondón;2000;Mujeres;Crecimiento vegetativo;-4;
Albondón;2001;Ambos sexos;Crecimiento vegetativo;-3;
Albondón;2001;Hombres;Crecimiento vegetativo;-2;
Albondón;2001;Mujeres;Crecimiento vegetativo;-1;
Albondón;2002;Ambos sexos;Crecimiento vegetativo;-6;
Albondón;2002;Hombres;Crecimiento vegetativo;-1;
Albondón;2002;Mujeres;Crecimiento vegetativo;-5;
Albondón;2003;Ambos sexos;Crecimiento vegetativo;-2;
Albondón;2003;Hombres;Crecimiento vegetativo;1;
Albondón;2003;Mujeres;Crecimiento vegetativo;-3;
Albondón;2004;Ambos sexos;Crecimiento vegetativo;-9;
Albondón;2004;Hombres;Crecimiento vegetativo;-3;
Albondón;2004;Mujeres;Crecimiento vegetativo;-6;
Albondón;2005;Ambos sexos;Crecimiento vegetativo;-10;
Albondón;2005;Hombres;Crecimiento vegetativo;-4;
Albondón;2005;Mujeres;Crecimiento vegetativo;-6;
Albondón;2006;Ambos sexos;Crecimiento vegetativo;-3;
Albondón;2006;Hombres;Crecimiento vegetativo;-3;
Albondón;2006;Mujeres;Crecimiento vegetativo;0;
Albondón;2007;Ambos sexos;Crecimiento vegetativo;-7;
Albondón;2007;Hombres;Crecimiento vegetativo;-2;
Albondón;2007;Mujeres;Crecimiento vegetativo;-5;
Albondón;2008;Ambos sexos;Crecimiento vegetativo;-3;
Albondón;2008;Hombres;Crecimiento vegetativo;-3;
Albondón;2008;Mujeres;Crecimiento vegetativo;0;
Albondón;2009;Ambos sexos;Crecimiento vegetativo;4;
Albondón;2009;Hombres;Crecimiento vegetativo;-1;
Albondón;2009;Mujeres;Crecimiento vegetativo;5;
Albuñán;1996;Ambos sexos;Crecimiento vegetativo;0;
Albuñán;1996;Hombres;Crecimiento vegetativo;1;
Albuñán;1996;Mujeres;Crecimiento vegetativo;-1;
Albuñán;1997;Ambos sexos;Crecimiento vegetativo;-10;
Albuñán;1997;Hombres;Crecimiento vegetativo;-2;
Albuñán;1997;Mujeres;Crecimiento vegetativo;-8;
Albuñán;1998;Ambos sexos;Crecimiento vegetativo;-2;
Albuñán;1998;Hombres;Crecimiento vegetativo;0;
Albuñán;1998;Mujeres;Crecimiento vegetativo;-2;
Albuñán;1999;Ambos sexos;Crecimiento vegetativo;-7;
Albuñán;1999;Hombres;Crecimiento vegetativo;-2;
Albuñán;1999;Mujeres;Crecimiento vegetativo;-5;
Albuñán;2000;Ambos sexos;Crecimiento vegetativo;-6;
Albuñán;2000;Hombres;Crecimiento vegetativo;-5;
Albuñán;2000;Mujeres;Crecimiento vegetativo;-1;
Albuñán;2001;Ambos sexos;Crecimiento vegetativo;1;
Albuñán;2001;Hombres;Crecimiento vegetativo;2;
Albuñán;2001;Mujeres;Crecimiento vegetativo;-1;
Albuñán;2002;Ambos sexos;Crecimiento vegetativo;0;
Albuñán;2002;Hombres;Crecimiento vegetativo;-1;
Albuñán;2002;Mujeres;Crecimiento vegetativo;1;
Albuñán;2003;Ambos sexos;Crecimiento vegetativo;-7;
Albuñán;2003;Hombres;Crecimiento vegetativo;-4;
Albuñán;2003;Mujeres;Crecimiento vegetativo;-3;
Albuñán;2004;Ambos sexos;Crecimiento vegetativo;-9;
Albuñán;2004;Hombres;Crecimiento vegetativo;-2;
Albuñán;2004;Mujeres;Crecimiento vegetativo;-7;
Albuñán;2005;Ambos sexos;Crecimiento vegetativo;-4;
Albuñán;2005;Hombres;Crecimiento vegetativo;-1;
Albuñán;2005;Mujeres;Crecimiento vegetativo;-3;
Albuñán;2006;Ambos sexos;Crecimiento vegetativo;0;
Albuñán;2006;Hombres;Crecimiento vegetativo;0;
Albuñán;2006;Mujeres;Crecimiento vegetativo;0;
Albuñán;2007;Ambos sexos;Crecimiento vegetativo;-4;
Albuñán;2007;Hombres;Crecimiento vegetativo;-3;
Albuñán;2007;Mujeres;Crecimiento vegetativo;-1;
Albuñán;2008;Ambos sexos;Crecimiento vegetativo;-2;
Albuñán;2008;Hombres;Crecimiento vegetativo;-1;
Albuñán;2008;Mujeres;Crecimiento vegetativo;-1;
Albuñán;2009;Ambos sexos;Crecimiento vegetativo;-5;
Albuñán;2009;Hombres;Crecimiento vegetativo;-6;
Albuñán;2009;Mujeres;Crecimiento vegetativo;1;
Albuñol;1996;Ambos sexos;Crecimiento vegetativo;35;
Albuñol;1996;Hombres;Crecimiento vegetativo;14;
Albuñol;1996;Mujeres;Crecimiento vegetativo;21;
Albuñol;1997;Ambos sexos;Crecimiento vegetativo;30;
Albuñol;1997;Hombres;Crecimiento vegetativo;13;
Albuñol;1997;Mujeres;Crecimiento vegetativo;17;
Albuñol;1998;Ambos sexos;Crecimiento vegetativo;5;
Albuñol;1998;Hombres;Crecimiento vegetativo;-1;
Albuñol;1998;Mujeres;Crecimiento vegetativo;6;
Albuñol;1999;Ambos sexos;Crecimiento vegetativo;7;
Albuñol;1999;Hombres;Crecimiento vegetativo;-7;
Albuñol;1999;Mujeres;Crecimiento vegetativo;14;
Albuñol;2000;Ambos sexos;Crecimiento vegetativo;30;
Albuñol;2000;Hombres;Crecimiento vegetativo;15;
Albuñol;2000;Mujeres;Crecimiento vegetativo;15;
Albuñol;2001;Ambos sexos;Crecimiento vegetativo;8;
Albuñol;2001;Hombres;Crecimiento vegetativo;0;
Albuñol;2001;Mujeres;Crecimiento vegetativo;8;
Albuñol;2002;Ambos sexos;Crecimiento vegetativo;21;
Albuñol;2002;Hombres;Crecimiento vegetativo;9;
Albuñol;2002;Mujeres;Crecimiento vegetativo;12;
Albuñol;2003;Ambos sexos;Crecimiento vegetativo;25;
Albuñol;2003;Hombres;Crecimiento vegetativo;13;
Albuñol;2003;Mujeres;Crecimiento vegetativo;12;
Albuñol;2004;Ambos sexos;Crecimiento vegetativo;9;
Albuñol;2004;Hombres;Crecimiento vegetativo;16;
Albuñol;2004;Mujeres;Crecimiento vegetativo;-7;
Albuñol;2005;Ambos sexos;Crecimiento vegetativo;24;
Albuñol;2005;Hombres;Crecimiento vegetativo;5;
Albuñol;2005;Mujeres;Crecimiento vegetativo;19;
Albuñol;2006;Ambos sexos;Crecimiento vegetativo;25;
Albuñol;2006;Hombres;Crecimiento vegetativo;13;
Albuñol;2006;Mujeres;Crecimiento vegetativo;12;
Albuñol;2007;Ambos sexos;Crecimiento vegetativo;22;
Albuñol;2007;Hombres;Crecimiento vegetativo;8;
Albuñol;2007;Mujeres;Crecimiento vegetativo;14;
Albuñol;2008;Ambos sexos;Crecimiento vegetativo;24;
Albuñol;2008;Hombres;Crecimiento vegetativo;8;
Albuñol;2008;Mujeres;Crecimiento vegetativo;16;
Albuñol;2009;Ambos sexos;Crecimiento vegetativo;25;
Albuñol;2009;Hombres;Crecimiento vegetativo;11;
Albuñol;2009;Mujeres;Crecimiento vegetativo;14;
Albuñuelas;1996;Ambos sexos;Crecimiento vegetativo;-10;
Albuñuelas;1996;Hombres;Crecimiento vegetativo;-2;
Albuñuelas;1996;Mujeres;Crecimiento vegetativo;-8;
Albuñuelas;1997;Ambos sexos;Crecimiento vegetativo;2;
Albuñuelas;1997;Hombres;Crecimiento vegetativo;2;
Albuñuelas;1997;Mujeres;Crecimiento vegetativo;0;
Albuñuelas;1998;Ambos sexos;Crecimiento vegetativo;5;
Albuñuelas;1998;Hombres;Crecimiento vegetativo;0;
Albuñuelas;1998;Mujeres;Crecimiento vegetativo;5;
Albuñuelas;1999;Ambos sexos;Crecimiento vegetativo;-9;
Albuñuelas;1999;Hombres;Crecimiento vegetativo;2;
Albuñuelas;1999;Mujeres;Crecimiento vegetativo;-11;
Albuñuelas;2000;Ambos sexos;Crecimiento vegetativo;-20;
Albuñuelas;2000;Hombres;Crecimiento vegetativo;-12;
Albuñuelas;2000;Mujeres;Crecimiento vegetativo;-8;
Albuñuelas;2001;Ambos sexos;Crecimiento vegetativo;-2;
Albuñuelas;2001;Hombres;Crecimiento vegetativo;0;
Albuñuelas;2001;Mujeres;Crecimiento vegetativo;-2;
Albuñuelas;2002;Ambos sexos;Crecimiento vegetativo;-5;
Albuñuelas;2002;Hombres;Crecimiento vegetativo;-11;
Albuñuelas;2002;Mujeres;Crecimiento vegetativo;6;
Albuñuelas;2003;Ambos sexos;Crecimiento vegetativo;-6;
Albuñuelas;2003;Hombres;Crecimiento vegetativo;-4;
Albuñuelas;2003;Mujeres;Crecimiento vegetativo;-2;
Albuñuelas;2004;Ambos sexos;Crecimiento vegetativo;-5;
Albuñuelas;2004;Hombres;Crecimiento vegetativo;-4;
Albuñuelas;2004;Mujeres;Crecimiento vegetativo;-1;
Albuñuelas;2005;Ambos sexos;Crecimiento vegetativo;-10;
Albuñuelas;2005;Hombres;Crecimiento vegetativo;-6;
Albuñuelas;2005;Mujeres;Crecimiento vegetativo;-4;
Albuñuelas;2006;Ambos sexos;Crecimiento vegetativo;-3;
Albuñuelas;2006;Hombres;Crecimiento vegetativo;-2;
Albuñuelas;2006;Mujeres;Crecimiento vegetativo;-1;
Albuñuelas;2007;Ambos sexos;Crecimiento vegetativo;-6;
Albuñuelas;2007;Hombres;Crecimiento vegetativo;-5;
Albuñuelas;2007;Mujeres;Crecimiento vegetativo;-1;
Albuñuelas;2008;Ambos sexos;Crecimiento vegetativo;-10;
Albuñuelas;2008;Hombres;Crecimiento vegetativo;-6;
Albuñuelas;2008;Mujeres;Crecimiento vegetativo;-4;
Albuñuelas;2009;Ambos sexos;Crecimiento vegetativo;-10;
Albuñuelas;2009;Hombres;Crecimiento vegetativo;-6;
Albuñuelas;2009;Mujeres;Crecimiento vegetativo;-4;
Aldeire;1996;Ambos sexos;Crecimiento vegetativo;1;
Aldeire;1996;Hombres;Crecimiento vegetativo;1;
Aldeire;1996;Mujeres;Crecimiento vegetativo;0;
Aldeire;1997;Ambos sexos;Crecimiento vegetativo;-5;
Aldeire;1997;Hombres;Crecimiento vegetativo;-5;
Aldeire;1997;Mujeres;Crecimiento vegetativo;0;
Aldeire;1998;Ambos sexos;Crecimiento vegetativo;-5;
Aldeire;1998;Hombres;Crecimiento vegetativo;1;
Aldeire;1998;Mujeres;Crecimiento vegetativo;-6;
Aldeire;1999;Ambos sexos;Crecimiento vegetativo;-7;
Aldeire;1999;Hombres;Crecimiento vegetativo;-6;
Aldeire;1999;Mujeres;Crecimiento vegetativo;-1;
Aldeire;2000;Ambos sexos;Crecimiento vegetativo;-10;
Aldeire;2000;Hombres;Crecimiento vegetativo;-7;
Aldeire;2000;Mujeres;Crecimiento vegetativo;-3;
Aldeire;2001;Ambos sexos;Crecimiento vegetativo;-8;
Aldeire;2001;Hombres;Crecimiento vegetativo;-2;
Aldeire;2001;Mujeres;Crecimiento vegetativo;-6;
Aldeire;2002;Ambos sexos;Crecimiento vegetativo;-1;
Aldeire;2002;Hombres;Crecimiento vegetativo;-1;
Aldeire;2002;Mujeres;Crecimiento vegetativo;0;
Aldeire;2003;Ambos sexos;Crecimiento vegetativo;-1;
Aldeire;2003;Hombres;Crecimiento vegetativo;0;
Aldeire;2003;Mujeres;Crecimiento vegetativo;-1;
Aldeire;2004;Ambos sexos;Crecimiento vegetativo;-9;
Aldeire;2004;Hombres;Crecimiento vegetativo;-5;
Aldeire;2004;Mujeres;Crecimiento vegetativo;-4;
Aldeire;2005;Ambos sexos;Crecimiento vegetativo;-8;
Aldeire;2005;Hombres;Crecimiento vegetativo;-7;
Aldeire;2005;Mujeres;Crecimiento vegetativo;-1;
Aldeire;2006;Ambos sexos;Crecimiento vegetativo;-6;
Aldeire;2006;Hombres;Crecimiento vegetativo;-3;
Aldeire;2006;Mujeres;Crecimiento vegetativo;-3;
Aldeire;2007;Ambos sexos;Crecimiento vegetativo;-6;
Aldeire;2007;Hombres;Crecimiento vegetativo;-4;
Aldeire;2007;Mujeres;Crecimiento vegetativo;-2;
Aldeire;2008;Ambos sexos;Crecimiento vegetativo;-5;
Aldeire;2008;Hombres;Crecimiento vegetativo;-4;
Aldeire;2008;Mujeres;Crecimiento vegetativo;-1;
Aldeire;2009;Ambos sexos;Crecimiento vegetativo;-6;
Aldeire;2009;Hombres;Crecimiento vegetativo;-5;
Aldeire;2009;Mujeres;Crecimiento vegetativo;-1;
Alfacar;1996;Ambos sexos;Crecimiento vegetativo;37;
Alfacar;1996;Hombres;Crecimiento vegetativo;14;
Alfacar;1996;Mujeres;Crecimiento vegetativo;23;
Alfacar;1997;Ambos sexos;Crecimiento vegetativo;32;
Alfacar;1997;Hombres;Crecimiento vegetativo;13;
Alfacar;1997;Mujeres;Crecimiento vegetativo;19;
Alfacar;1998;Ambos sexos;Crecimiento vegetativo;34;
Alfacar;1998;Hombres;Crecimiento vegetativo;19;
Alfacar;1998;Mujeres;Crecimiento vegetativo;15;
Alfacar;1999;Ambos sexos;Crecimiento vegetativo;39;
Alfacar;1999;Hombres;Crecimiento vegetativo;21;
Alfacar;1999;Mujeres;Crecimiento vegetativo;18;
Alfacar;2000;Ambos sexos;Crecimiento vegetativo;28;
Alfacar;2000;Hombres;Crecimiento vegetativo;13;
Alfacar;2000;Mujeres;Crecimiento vegetativo;15;
Alfacar;2001;Ambos sexos;Crecimiento vegetativo;43;
Alfacar;2001;Hombres;Crecimiento vegetativo;18;
Alfacar;2001;Mujeres;Crecimiento vegetativo;25;
Alfacar;2002;Ambos sexos;Crecimiento vegetativo;26;
Alfacar;2002;Hombres;Crecimiento vegetativo;13;
Alfacar;2002;Mujeres;Crecimiento vegetativo;13;
Alfacar;2003;Ambos sexos;Crecimiento vegetativo;34;
Alfacar;2003;Hombres;Crecimiento vegetativo;10;
Alfacar;2003;Mujeres;Crecimiento vegetativo;24;
Alfacar;2004;Ambos sexos;Crecimiento vegetativo;45;
Alfacar;2004;Hombres;Crecimiento vegetativo;21;
Alfacar;2004;Mujeres;Crecimiento vegetativo;24;
Alfacar;2005;Ambos sexos;Crecimiento vegetativo;46;
Alfacar;2005;Hombres;Crecimiento vegetativo;23;
Alfacar;2005;Mujeres;Crecimiento vegetativo;23;
Alfacar;2006;Ambos sexos;Crecimiento vegetativo;26;
Alfacar;2006;Hombres;Crecimiento vegetativo;7;
Alfacar;2006;Mujeres;Crecimiento vegetativo;19;
Alfacar;2007;Ambos sexos;Crecimiento vegetativo;30;
Alfacar;2007;Hombres;Crecimiento vegetativo;12;
Alfacar;2007;Mujeres;Crecimiento vegetativo;18;
Alfacar;2008;Ambos sexos;Crecimiento vegetativo;28;
Alfacar;2008;Hombres;Crecimiento vegetativo;11;
Alfacar;2008;Mujeres;Crecimiento vegetativo;17;
Alfacar;2009;Ambos sexos;Crecimiento vegetativo;31;
Alfacar;2009;Hombres;Crecimiento vegetativo;14;
Alfacar;2009;Mujeres;Crecimiento vegetativo;17;
Algarinejo;1996;Ambos sexos;Crecimiento vegetativo;-2;
Algarinejo;1996;Hombres;Crecimiento vegetativo;2;
Algarinejo;1996;Mujeres;Crecimiento vegetativo;-4;
Algarinejo;1997;Ambos sexos;Crecimiento vegetativo;-8;
Algarinejo;1997;Hombres;Crecimiento vegetativo;-4;
Algarinejo;1997;Mujeres;Crecimiento vegetativo;-4;
Algarinejo;1998;Ambos sexos;Crecimiento vegetativo;8;
Algarinejo;1998;Hombres;Crecimiento vegetativo;6;
Algarinejo;1998;Mujeres;Crecimiento vegetativo;2;
Algarinejo;1999;Ambos sexos;Crecimiento vegetativo;-17;
Algarinejo;1999;Hombres;Crecimiento vegetativo;-6;
Algarinejo;1999;Mujeres;Crecimiento vegetativo;-11;
Algarinejo;2000;Ambos sexos;Crecimiento vegetativo;-11;
Algarinejo;2000;Hombres;Crecimiento vegetativo;-4;
Algarinejo;2000;Mujeres;Crecimiento vegetativo;-7;
Algarinejo;2001;Ambos sexos;Crecimiento vegetativo;-21;
Algarinejo;2001;Hombres;Crecimiento vegetativo;-14;
Algarinejo;2001;Mujeres;Crecimiento vegetativo;-7;
Algarinejo;2002;Ambos sexos;Crecimiento vegetativo;-19;
Algarinejo;2002;Hombres;Crecimiento vegetativo;-14;
Algarinejo;2002;Mujeres;Crecimiento vegetativo;-5;
Algarinejo;2003;Ambos sexos;Crecimiento vegetativo;-4;
Algarinejo;2003;Hombres;Crecimiento vegetativo;1;
Algarinejo;2003;Mujeres;Crecimiento vegetativo;-5;
Algarinejo;2004;Ambos sexos;Crecimiento vegetativo;-18;
Algarinejo;2004;Hombres;Crecimiento vegetativo;-10;
Algarinejo;2004;Mujeres;Crecimiento vegetativo;-8;
Algarinejo;2005;Ambos sexos;Crecimiento vegetativo;-23;
Algarinejo;2005;Hombres;Crecimiento vegetativo;-16;
Algarinejo;2005;Mujeres;Crecimiento vegetativo;-7;
Algarinejo;2006;Ambos sexos;Crecimiento vegetativo;-16;
Algarinejo;2006;Hombres;Crecimiento vegetativo;-16;
Algarinejo;2006;Mujeres;Crecimiento vegetativo;0;
