Lugar de residencia;Anual;Sexo;Medida;Valor;
Aguilar de la Frontera;2012;Mujeres;Crecimiento vegetativo;-3;
Aguilar de la Frontera;2013;Ambos sexos;Crecimiento vegetativo;-22;
Aguilar de la Frontera;2013;Hombres;Crecimiento vegetativo;-19;
Aguilar de la Frontera;2013;Mujeres;Crecimiento vegetativo;-3;
Aguilar de la Frontera;2014;Ambos sexos;Crecimiento vegetativo;1;
Aguilar de la Frontera;2014;Hombres;Crecimiento vegetativo;-6;
Aguilar de la Frontera;2014;Mujeres;Crecimiento vegetativo;7;
Aguilar de la Frontera;2015;Ambos sexos;Crecimiento vegetativo;-8;
Aguilar de la Frontera;2015;Hombres;Crecimiento vegetativo;4;
Aguilar de la Frontera;2015;Mujeres;Crecimiento vegetativo;-12;
Aguilar de la Frontera;2016;Ambos sexos;Crecimiento vegetativo;6;
Aguilar de la Frontera;2016;Hombres;Crecimiento vegetativo;8;
Aguilar de la Frontera;2016;Mujeres;Crecimiento vegetativo;-2;
Aguilar de la Frontera;2017;Ambos sexos;Crecimiento vegetativo;-16;
Aguilar de la Frontera;2017;Hombres;Crecimiento vegetativo;-19;
Aguilar de la Frontera;2017;Mujeres;Crecimiento vegetativo;3;
Aguilar de la Frontera;2018;Ambos sexos;Crecimiento vegetativo;-74;
Aguilar de la Frontera;2018;Hombres;Crecimiento vegetativo;-45;
Aguilar de la Frontera;2018;Mujeres;Crecimiento vegetativo;-29;
Aguilar de la Frontera;2019;Ambos sexos;Crecimiento vegetativo;-16;
Aguilar de la Frontera;2019;Hombres;Crecimiento vegetativo;-14;
Aguilar de la Frontera;2019;Mujeres;Crecimiento vegetativo;-2;
Aguilar de la Frontera;2020;Ambos sexos;Crecimiento vegetativo;-39;
Aguilar de la Frontera;2020;Hombres;Crecimiento vegetativo;-23;
Aguilar de la Frontera;2020;Mujeres;Crecimiento vegetativo;-16;
Aguilar de la Frontera;2021;Ambos sexos;Crecimiento vegetativo;-34;
Aguilar de la Frontera;2021;Hombres;Crecimiento vegetativo;-40;
Aguilar de la Frontera;2021;Mujeres;Crecimiento vegetativo;6;
Aguilar de la Frontera;2022;Ambos sexos;Crecimiento vegetativo;-53;
Aguilar de la Frontera;2022;Hombres;Crecimiento vegetativo;-6;
Aguilar de la Frontera;2022;Mujeres;Crecimiento vegetativo;-47;
Aguilar de la Frontera;2023;Ambos sexos;Crecimiento vegetativo;-29;
Aguilar de la Frontera;2023;Hombres;Crecimiento vegetativo;-11;
Aguilar de la Frontera;2023;Mujeres;Crecimiento vegetativo;-18;
Alcaracejos;1996;Ambos sexos;Crecimiento vegetativo;-2;
Alcaracejos;1996;Hombres;Crecimiento vegetativo;1;
Alcaracejos;1996;Mujeres;Crecimiento vegetativo;-3;
Alcaracejos;1997;Ambos sexos;Crecimiento vegetativo;-23;
