Lugar de residencia;Anual;Sexo;Medida;Valor;
Almonte;2019;Ambos sexos;Crecimiento vegetativo;116;
Almonte;2019;Hombres;Crecimiento vegetativo;46;
Almonte;2019;Mujeres;Crecimiento vegetativo;70;
Almonte;2020;Ambos sexos;Crecimiento vegetativo;109;
Almonte;2020;Hombres;Crecimiento vegetativo;49;
Almonte;2020;Mujeres;Crecimiento vegetativo;60;
Almonte;2021;Ambos sexos;Crecimiento vegetativo;43;
Almonte;2021;Hombres;Crecimiento vegetativo;29;
Almonte;2021;Mujeres;Crecimiento vegetativo;14;
Almonte;2022;Ambos sexos;Crecimiento vegetativo;45;
Almonte;2022;Hombres;Crecimiento vegetativo;14;
Almonte;2022;Mujeres;Crecimiento vegetativo;31;
Almonte;2023;Ambos sexos;Crecimiento vegetativo;21;
Almonte;2023;Hombres;Crecimiento vegetativo;-5;
Almonte;2023;Mujeres;Crecimiento vegetativo;26;
Alosno;1996;Ambos sexos;Crecimiento vegetativo;-36;
Alosno;1996;Hombres;Crecimiento vegetativo;-11;
Alosno;1996;Mujeres;Crecimiento vegetativo;-25;
Alosno;1997;Ambos sexos;Crecimiento vegetativo;-39;
Alosno;1997;Hombres;Crecimiento vegetativo;-15;
Alosno;1997;Mujeres;Crecimiento vegetativo;-24;
Alosno;1998;Ambos sexos;Crecimiento vegetativo;-64;
Alosno;1998;Hombres;Crecimiento vegetativo;-36;
Alosno;1998;Mujeres;Crecimiento vegetativo;-28;
Alosno;1999;Ambos sexos;Crecimiento vegetativo;-32;
Alosno;1999;Hombres;Crecimiento vegetativo;-16;
Alosno;1999;Mujeres;Crecimiento vegetativo;-16;
Alosno;2000;Ambos sexos;Crecimiento vegetativo;-47;
Alosno;2000;Hombres;Crecimiento vegetativo;-23;
Alosno;2000;Mujeres;Crecimiento vegetativo;-24;
Alosno;2001;Ambos sexos;Crecimiento vegetativo;-62;
Alosno;2001;Hombres;Crecimiento vegetativo;-34;
Alosno;2001;Mujeres;Crecimiento vegetativo;-28;
Alosno;2002;Ambos sexos;Crecimiento vegetativo;-65;
Alosno;2002;Hombres;Crecimiento vegetativo;-29;
Alosno;2002;Mujeres;Crecimiento vegetativo;-36;
Alosno;2003;Ambos sexos;Crecimiento vegetativo;-54;
Alosno;2003;Hombres;Crecimiento vegetativo;-18;
Alosno;2003;Mujeres;Crecimiento vegetativo;-36;
Alosno;2004;Ambos sexos;Crecimiento vegetativo;-48;
Alosno;2004;Hombres;Crecimiento vegetativo;-22;
Alosno;2004;Mujeres;Crecimiento vegetativo;-26;
Alosno;2005;Ambos sexos;Crecimiento vegetativo;-51;
Alosno;2005;Hombres;Crecimiento vegetativo;-28;
