Territorio;Anual;Medida;Sexo;Edad;Valor;
Albox;2008;Demandantes;Hombres;TOTAL;274,83333332;
Albox;2008;Demandantes;Mujeres;De 16 a 29 años;64,66666667;
Albox;2008;Demandantes;Mujeres;De 30 a 44 años;97,83333333;
Albox;2008;Demandantes;Mujeres;De 45 a 64 años;62,58333333;
Albox;2008;Demandantes;Mujeres;TOTAL;225,08333333;
Albox;2008;Demandantes;Ambos sexos;De 16 a 29 años;146,25;
Albox;2008;Demandantes;Ambos sexos;De 30 a 44 años;196,66666666;
Albox;2008;Demandantes;Ambos sexos;De 45 a 64 años;156,99999999;
Albox;2008;Demandantes;Ambos sexos;TOTAL;499,91666665;
Albox;2009;Demandantes;Hombres;De 16 a 29 años;129,08333333;
Albox;2009;Demandantes;Hombres;De 30 a 44 años;196,91666668;
Albox;2009;Demandantes;Hombres;De 45 a 64 años;155,08333335;
Albox;2009;Demandantes;Hombres;TOTAL;481,08333336;
Albox;2009;Demandantes;Mujeres;De 16 a 29 años;79,16666666;
Albox;2009;Demandantes;Mujeres;De 30 a 44 años;132,83333333;
Albox;2009;Demandantes;Mujeres;De 45 a 64 años;74,33333334;
Albox;2009;Demandantes;Mujeres;TOTAL;286,33333333;
Albox;2009;Demandantes;Ambos sexos;De 16 a 29 años;208,24999999;
Albox;2009;Demandantes;Ambos sexos;De 30 a 44 años;329,75000001;
Albox;2009;Demandantes;Ambos sexos;De 45 a 64 años;229,41666669;
Albox;2009;Demandantes;Ambos sexos;TOTAL;767,41666669;
Alcolea;2007;Demandantes;Hombres;De 16 a 29 años;4,66666667;
Alcolea;2007;Demandantes;Hombres;De 30 a 44 años;5;
Alcolea;2007;Demandantes;Hombres;De 45 a 64 años;5,08333333;
Alcolea;2007;Demandantes;Hombres;TOTAL;14,75;
Alcolea;2007;Demandantes;Mujeres;De 16 a 29 años;9,08333333;
Alcolea;2007;Demandantes;Mujeres;De 30 a 44 años;9,91666668;
Alcolea;2007;Demandantes;Mujeres;De 45 a 64 años;4,08333333;
Alcolea;2007;Demandantes;Mujeres;TOTAL;23,08333334;
Alcolea;2007;Demandantes;Ambos sexos;De 16 a 29 años;13,75;
Alcolea;2007;Demandantes;Ambos sexos;De 30 a 44 años;14,91666668;
Alcolea;2007;Demandantes;Ambos sexos;De 45 a 64 años;9,16666666;
Alcolea;2007;Demandantes;Ambos sexos;TOTAL;37,83333334;
Alcolea;2008;Demandantes;Hombres;De 16 a 29 años;4,83333333;
Alcolea;2008;Demandantes;Hombres;De 30 a 44 años;8,58333333;
Alcolea;2008;Demandantes;Hombres;De 45 a 64 años;9,66666665;
Alcolea;2008;Demandantes;Hombres;TOTAL;23,08333331;
Alcolea;2008;Demandantes;Mujeres;De 16 a 29 años;7,5;
Alcolea;2008;Demandantes;Mujeres;De 30 a 44 años;12,16666667;
Alcolea;2008;Demandantes;Mujeres;De 45 a 64 años;5,33333333;
Alcolea;2008;Demandantes;Mujeres;TOTAL;25;
Alcolea;2008;Demandantes;Ambos sexos;De 16 a 29 años;12,33333333;
Alcolea;2008;Demandantes;Ambos sexos;De 30 a 44 años;20,75;
Alcolea;2008;Demandantes;Ambos sexos;De 45 a 64 años;14,99999998;
Alcolea;2008;Demandantes;Ambos sexos;TOTAL;48,08333331;
Alcolea;2009;Demandantes;Hombres;De 16 a 29 años;7,16666666;
Alcolea;2009;Demandantes;Hombres;De 30 a 44 años;9,08333334;
Alcolea;2009;Demandantes;Hombres;De 45 a 64 años;15;
Alcolea;2009;Demandantes;Hombres;TOTAL;31,25;
Alcolea;2009;Demandantes;Mujeres;De 16 a 29 años;6,41666666;
Alcolea;2009;Demandantes;Mujeres;De 30 a 44 años;14,49999999;
Alcolea;2009;Demandantes;Mujeres;De 45 a 64 años;1,99999999;
Alcolea;2009;Demandantes;Mujeres;TOTAL;22,91666664;
Alcolea;2009;Demandantes;Ambos sexos;De 16 a 29 años;13,58333332;
Alcolea;2009;Demandantes;Ambos sexos;De 30 a 44 años;23,58333333;
Alcolea;2009;Demandantes;Ambos sexos;De 45 a 64 años;16,99999999;
Alcolea;2009;Demandantes;Ambos sexos;TOTAL;54,16666664;
Alcóntar;2007;Demandantes;Hombres;De 16 a 29 años;0,91666665;
Alcóntar;2007;Demandantes;Hombres;De 30 a 44 años;0,50000001;
Alcóntar;2007;Demandantes;Hombres;De 45 a 64 años;4,58333333;
Alcóntar;2007;Demandantes;Hombres;TOTAL;5,99999999;
Alcóntar;2007;Demandantes;Mujeres;De 16 a 29 años;3,16666667;
Alcóntar;2007;Demandantes;Mujeres;De 30 a 44 años;1,5;
Alcóntar;2007;Demandantes;Mujeres;De 45 a 64 años;0,91666667;
Alcóntar;2007;Demandantes;Mujeres;TOTAL;5,58333334;
Alcóntar;2007;Demandantes;Ambos sexos;De 16 a 29 años;4,08333332;
Alcóntar;2007;Demandantes;Ambos sexos;De 30 a 44 años;2,00000001;
Alcóntar;2007;Demandantes;Ambos sexos;De 45 a 64 años;5,5;
Alcóntar;2007;Demandantes;Ambos sexos;TOTAL;11,58333333;
Alcóntar;2008;Demandantes;Hombres;De 16 a 29 años;0,83333334;
Alcóntar;2008;Demandantes;Hombres;De 30 a 44 años;1,25000001;
Alcóntar;2008;Demandantes;Hombres;De 45 a 64 años;5,08333333;
Alcóntar;2008;Demandantes;Hombres;TOTAL;7,16666668;
Alcóntar;2008;Demandantes;Mujeres;De 16 a 29 años;3,49999999;
Alcóntar;2008;Demandantes;Mujeres;De 30 a 44 años;2,66666666;
Alcóntar;2008;Demandantes;Mujeres;De 45 a 64 años;1,33333333;
Alcóntar;2008;Demandantes;Mujeres;TOTAL;7,49999998;
Alcóntar;2008;Demandantes;Ambos sexos;De 16 a 29 años;4,33333333;
Alcóntar;2008;Demandantes;Ambos sexos;De 30 a 44 años;3,91666667;
Alcóntar;2008;Demandantes;Ambos sexos;De 45 a 64 años;6,41666666;
Alcóntar;2008;Demandantes;Ambos sexos;TOTAL;14,66666666;
Alcóntar;2009;Demandantes;Hombres;De 16 a 29 años;4,58333334;
Alcóntar;2009;Demandantes;Hombres;De 30 a 44 años;1,75;
Alcóntar;2009;Demandantes;Hombres;De 45 a 64 años;7,66666667;
Alcóntar;2009;Demandantes;Hombres;TOTAL;14,00000001;
Alcóntar;2009;Demandantes;Mujeres;De 16 a 29 años;2,91666667;
Alcóntar;2009;Demandantes;Mujeres;De 30 a 44 años;3,08333333;
Alcóntar;2009;Demandantes;Mujeres;De 45 a 64 años;2,75;
Alcóntar;2009;Demandantes;Mujeres;TOTAL;8,75;
Alcóntar;2009;Demandantes;Ambos sexos;De 16 a 29 años;7,50000001;
Alcóntar;2009;Demandantes;Ambos sexos;De 30 a 44 años;4,83333333;
Alcóntar;2009;Demandantes;Ambos sexos;De 45 a 64 años;10,41666667;
Alcóntar;2009;Demandantes;Ambos sexos;TOTAL;22,75000001;
Alcudia de Monteagud;2007;Demandantes;Hombres;De 16 a 29 años;-;
Alcudia de Monteagud;2007;Demandantes;Hombres;De 30 a 44 años;-;
Alcudia de Monteagud;2007;Demandantes;Hombres;De 45 a 64 años;0,08333333;
Alcudia de Monteagud;2007;Demandantes;Hombres;TOTAL;0,08333333;
Alcudia de Monteagud;2007;Demandantes;Mujeres;De 16 a 29 años;-;
Alcudia de Monteagud;2007;Demandantes;Mujeres;De 30 a 44 años;-;
Alcudia de Monteagud;2007;Demandantes;Mujeres;De 45 a 64 años;-;
Alcudia de Monteagud;2007;Demandantes;Mujeres;TOTAL;-;
Alcudia de Monteagud;2007;Demandantes;Ambos sexos;De 16 a 29 años;-;
Alcudia de Monteagud;2007;Demandantes;Ambos sexos;De 30 a 44 años;-;
Alcudia de Monteagud;2007;Demandantes;Ambos sexos;De 45 a 64 años;0,08333333;
Alcudia de Monteagud;2007;Demandantes;Ambos sexos;TOTAL;0,08333333;
Alcudia de Monteagud;2008;Demandantes;Hombres;De 16 a 29 años;0,25;
Alcudia de Monteagud;2008;Demandantes;Hombres;De 30 a 44 años;0,16666667;
Alcudia de Monteagud;2008;Demandantes;Hombres;De 45 a 64 años;0,58333333;
Alcudia de Monteagud;2008;Demandantes;Hombres;TOTAL;1;
Alcudia de Monteagud;2008;Demandantes;Mujeres;De 16 a 29 años;0,08333333;
Alcudia de Monteagud;2008;Demandantes;Mujeres;De 30 a 44 años;0,33333333;
