Lugar de residencia;Anual;Sexo;Medida;Valor;
Cádiz (capital);2012;Ambos sexos;Crecimiento vegetativo;-319;
Cádiz (capital);2012;Hombres;Crecimiento vegetativo;-147;
Cádiz (capital);2012;Mujeres;Crecimiento vegetativo;-172;
Cádiz (capital);2013;Ambos sexos;Crecimiento vegetativo;-458;
Cádiz (capital);2013;Hombres;Crecimiento vegetativo;-208;
Cádiz (capital);2013;Mujeres;Crecimiento vegetativo;-250;
Cádiz (capital);2014;Ambos sexos;Crecimiento vegetativo;-381;
Cádiz (capital);2014;Hombres;Crecimiento vegetativo;-162;
Cádiz (capital);2014;Mujeres;Crecimiento vegetativo;-219;
Cádiz (capital);2015;Ambos sexos;Crecimiento vegetativo;-455;
Cádiz (capital);2015;Hombres;Crecimiento vegetativo;-165;
Cádiz (capital);2015;Mujeres;Crecimiento vegetativo;-290;
Cádiz (capital);2016;Ambos sexos;Crecimiento vegetativo;-507;
Cádiz (capital);2016;Hombres;Crecimiento vegetativo;-204;
Cádiz (capital);2016;Mujeres;Crecimiento vegetativo;-303;
Cádiz (capital);2017;Ambos sexos;Crecimiento vegetativo;-531;
Cádiz (capital);2017;Hombres;Crecimiento vegetativo;-229;
Cádiz (capital);2017;Mujeres;Crecimiento vegetativo;-302;
Cádiz (capital);2018;Ambos sexos;Crecimiento vegetativo;-735;
Cádiz (capital);2018;Hombres;Crecimiento vegetativo;-305;
Cádiz (capital);2018;Mujeres;Crecimiento vegetativo;-430;
Cádiz (capital);2019;Ambos sexos;Crecimiento vegetativo;-659;
Cádiz (capital);2019;Hombres;Crecimiento vegetativo;-320;
Cádiz (capital);2019;Mujeres;Crecimiento vegetativo;-339;
Cádiz (capital);2020;Ambos sexos;Crecimiento vegetativo;-738;
Cádiz (capital);2020;Hombres;Crecimiento vegetativo;-393;
Cádiz (capital);2020;Mujeres;Crecimiento vegetativo;-345;
Cádiz (capital);2021;Ambos sexos;Crecimiento vegetativo;-845;
Cádiz (capital);2021;Hombres;Crecimiento vegetativo;-388;
Cádiz (capital);2021;Mujeres;Crecimiento vegetativo;-457;
Cádiz (capital);2022;Ambos sexos;Crecimiento vegetativo;-925;
Cádiz (capital);2022;Hombres;Crecimiento vegetativo;-403;
Cádiz (capital);2022;Mujeres;Crecimiento vegetativo;-522;
Cádiz (capital);2023;Ambos sexos;Crecimiento vegetativo;-856;
Cádiz (capital);2023;Hombres;Crecimiento vegetativo;-417;
Cádiz (capital);2023;Mujeres;Crecimiento vegetativo;-439;
Castellar de la Frontera;1996;Ambos sexos;Crecimiento vegetativo;14;
Castellar de la Frontera;1996;Hombres;Crecimiento vegetativo;8;
Castellar de la Frontera;1996;Mujeres;Crecimiento vegetativo;6;
Castellar de la Frontera;1997;Ambos sexos;Crecimiento vegetativo;13;
Castellar de la Frontera;1997;Hombres;Crecimiento vegetativo;5;
Castellar de la Frontera;1997;Mujeres;Crecimiento vegetativo;8;
Castellar de la Frontera;1998;Ambos sexos;Crecimiento vegetativo;2;
Castellar de la Frontera;1998;Hombres;Crecimiento vegetativo;1;
Castellar de la Frontera;1998;Mujeres;Crecimiento vegetativo;1;
Castellar de la Frontera;1999;Ambos sexos;Crecimiento vegetativo;3;
Castellar de la Frontera;1999;Hombres;Crecimiento vegetativo;0;
Castellar de la Frontera;1999;Mujeres;Crecimiento vegetativo;3;
Castellar de la Frontera;2000;Ambos sexos;Crecimiento vegetativo;34;
Castellar de la Frontera;2000;Hombres;Crecimiento vegetativo;16;
Castellar de la Frontera;2000;Mujeres;Crecimiento vegetativo;18;
Castellar de la Frontera;2001;Ambos sexos;Crecimiento vegetativo;0;
Castellar de la Frontera;2001;Hombres;Crecimiento vegetativo;-4;
Castellar de la Frontera;2001;Mujeres;Crecimiento vegetativo;4;
Castellar de la Frontera;2002;Ambos sexos;Crecimiento vegetativo;12;
Castellar de la Frontera;2002;Hombres;Crecimiento vegetativo;7;
Castellar de la Frontera;2002;Mujeres;Crecimiento vegetativo;5;
Castellar de la Frontera;2003;Ambos sexos;Crecimiento vegetativo;11;
Castellar de la Frontera;2003;Hombres;Crecimiento vegetativo;6;
Castellar de la Frontera;2003;Mujeres;Crecimiento vegetativo;5;
Castellar de la Frontera;2004;Ambos sexos;Crecimiento vegetativo;8;
Castellar de la Frontera;2004;Hombres;Crecimiento vegetativo;2;
Castellar de la Frontera;2004;Mujeres;Crecimiento vegetativo;6;
Castellar de la Frontera;2005;Ambos sexos;Crecimiento vegetativo;16;
Castellar de la Frontera;2005;Hombres;Crecimiento vegetativo;5;
Castellar de la Frontera;2005;Mujeres;Crecimiento vegetativo;11;
Castellar de la Frontera;2006;Ambos sexos;Crecimiento vegetativo;28;
Castellar de la Frontera;2006;Hombres;Crecimiento vegetativo;14;
Castellar de la Frontera;2006;Mujeres;Crecimiento vegetativo;14;
Castellar de la Frontera;2007;Ambos sexos;Crecimiento vegetativo;12;
Castellar de la Frontera;2007;Hombres;Crecimiento vegetativo;4;
Castellar de la Frontera;2007;Mujeres;Crecimiento vegetativo;8;
Castellar de la Frontera;2008;Ambos sexos;Crecimiento vegetativo;6;
Castellar de la Frontera;2008;Hombres;Crecimiento vegetativo;-3;
Castellar de la Frontera;2008;Mujeres;Crecimiento vegetativo;9;
Castellar de la Frontera;2009;Ambos sexos;Crecimiento vegetativo;2;
Castellar de la Frontera;2009;Hombres;Crecimiento vegetativo;0;
Castellar de la Frontera;2009;Mujeres;Crecimiento vegetativo;2;
Castellar de la Frontera;2010;Ambos sexos;Crecimiento vegetativo;4;
Castellar de la Frontera;2010;Hombres;Crecimiento vegetativo;7;
Castellar de la Frontera;2010;Mujeres;Crecimiento vegetativo;-3;
Castellar de la Frontera;2011;Ambos sexos;Crecimiento vegetativo;16;
Castellar de la Frontera;2011;Hombres;Crecimiento vegetativo;13;
Castellar de la Frontera;2011;Mujeres;Crecimiento vegetativo;3;
Castellar de la Frontera;2012;Ambos sexos;Crecimiento vegetativo;14;
Castellar de la Frontera;2012;Hombres;Crecimiento vegetativo;2;
Castellar de la Frontera;2012;Mujeres;Crecimiento vegetativo;12;
Castellar de la Frontera;2013;Ambos sexos;Crecimiento vegetativo;3;
Castellar de la Frontera;2013;Hombres;Crecimiento vegetativo;1;
Castellar de la Frontera;2013;Mujeres;Crecimiento vegetativo;2;
Castellar de la Frontera;2014;Ambos sexos;Crecimiento vegetativo;12;
Castellar de la Frontera;2014;Hombres;Crecimiento vegetativo;4;
Castellar de la Frontera;2014;Mujeres;Crecimiento vegetativo;8;
Castellar de la Frontera;2015;Ambos sexos;Crecimiento vegetativo;3;
Castellar de la Frontera;2015;Hombres;Crecimiento vegetativo;3;
Castellar de la Frontera;2015;Mujeres;Crecimiento vegetativo;0;
Castellar de la Frontera;2016;Ambos sexos;Crecimiento vegetativo;15;
Castellar de la Frontera;2016;Hombres;Crecimiento vegetativo;11;
Castellar de la Frontera;2016;Mujeres;Crecimiento vegetativo;4;
Castellar de la Frontera;2017;Ambos sexos;Crecimiento vegetativo;5;
Castellar de la Frontera;2017;Hombres;Crecimiento vegetativo;4;
Castellar de la Frontera;2017;Mujeres;Crecimiento vegetativo;1;
Castellar de la Frontera;2018;Ambos sexos;Crecimiento vegetativo;3;
Castellar de la Frontera;2018;Hombres;Crecimiento vegetativo;1;
Castellar de la Frontera;2018;Mujeres;Crecimiento vegetativo;2;
Castellar de la Frontera;2019;Ambos sexos;Crecimiento vegetativo;8;
Castellar de la Frontera;2019;Hombres;Crecimiento vegetativo;3;
Castellar de la Frontera;2019;Mujeres;Crecimiento vegetativo;5;
Castellar de la Frontera;2020;Ambos sexos;Crecimiento vegetativo;1;
Castellar de la Frontera;2020;Hombres;Crecimiento vegetativo;-1;
Castellar de la Frontera;2020;Mujeres;Crecimiento vegetativo;2;
Castellar de la Frontera;2021;Ambos sexos;Crecimiento vegetativo;-1;
Castellar de la Frontera;2021;Hombres;Crecimiento vegetativo;-5;
Castellar de la Frontera;2021;Mujeres;Crecimiento vegetativo;4;
Castellar de la Frontera;2022;Ambos sexos;Crecimiento vegetativo;-9;
Castellar de la Frontera;2022;Hombres;Crecimiento vegetativo;-6;
Castellar de la Frontera;2022;Mujeres;Crecimiento vegetativo;-3;
Castellar de la Frontera;2023;Ambos sexos;Crecimiento vegetativo;-4;
Castellar de la Frontera;2023;Hombres;Crecimiento vegetativo;-3;
Castellar de la Frontera;2023;Mujeres;Crecimiento vegetativo;-1;
Chiclana de la Frontera;1996;Ambos sexos;Crecimiento vegetativo;412;
Chiclana de la Frontera;1996;Hombres;Crecimiento vegetativo;193;
Chiclana de la Frontera;1996;Mujeres;Crecimiento vegetativo;219;
Chiclana de la Frontera;1997;Ambos sexos;Crecimiento vegetativo;443;
Chiclana de la Frontera;1997;Hombres;Crecimiento vegetativo;236;
Chiclana de la Frontera;1997;Mujeres;Crecimiento vegetativo;207;
Chiclana de la Frontera;1998;Ambos sexos;Crecimiento vegetativo;451;
Chiclana de la Frontera;1998;Hombres;Crecimiento vegetativo;236;
Chiclana de la Frontera;1998;Mujeres;Crecimiento vegetativo;215;
Chiclana de la Frontera;1999;Ambos sexos;Crecimiento vegetativo;491;
Chiclana de la Frontera;1999;Hombres;Crecimiento vegetativo;214;
Chiclana de la Frontera;1999;Mujeres;Crecimiento vegetativo;277;
Chiclana de la Frontera;2000;Ambos sexos;Crecimiento vegetativo;491;
Chiclana de la Frontera;2000;Hombres;Crecimiento vegetativo;251;
Chiclana de la Frontera;2000;Mujeres;Crecimiento vegetativo;240;
Chiclana de la Frontera;2001;Ambos sexos;Crecimiento vegetativo;573;
Chiclana de la Frontera;2001;Hombres;Crecimiento vegetativo;295;
Chiclana de la Frontera;2001;Mujeres;Crecimiento vegetativo;278;
Chiclana de la Frontera;2002;Ambos sexos;Crecimiento vegetativo;527;
Chiclana de la Frontera;2002;Hombres;Crecimiento vegetativo;220;
Chiclana de la Frontera;2002;Mujeres;Crecimiento vegetativo;307;
Chiclana de la Frontera;2003;Ambos sexos;Crecimiento vegetativo;556;
Chiclana de la Frontera;2003;Hombres;Crecimiento vegetativo;257;
Chiclana de la Frontera;2003;Mujeres;Crecimiento vegetativo;299;
Chiclana de la Frontera;2004;Ambos sexos;Crecimiento vegetativo;491;
Chiclana de la Frontera;2004;Hombres;Crecimiento vegetativo;235;
Chiclana de la Frontera;2004;Mujeres;Crecimiento vegetativo;256;
Chiclana de la Frontera;2005;Ambos sexos;Crecimiento vegetativo;637;
Chiclana de la Frontera;2005;Hombres;Crecimiento vegetativo;317;
Chiclana de la Frontera;2005;Mujeres;Crecimiento vegetativo;320;
Chiclana de la Frontera;2006;Ambos sexos;Crecimiento vegetativo;730;
Chiclana de la Frontera;2006;Hombres;Crecimiento vegetativo;390;
Chiclana de la Frontera;2006;Mujeres;Crecimiento vegetativo;340;
Chiclana de la Frontera;2007;Ambos sexos;Crecimiento vegetativo;857;
Chiclana de la Frontera;2007;Hombres;Crecimiento vegetativo;445;
Chiclana de la Frontera;2007;Mujeres;Crecimiento vegetativo;412;
Chiclana de la Frontera;2008;Ambos sexos;Crecimiento vegetativo;653;
Chiclana de la Frontera;2008;Hombres;Crecimiento vegetativo;289;
Chiclana de la Frontera;2008;Mujeres;Crecimiento vegetativo;364;
Chiclana de la Frontera;2009;Ambos sexos;Crecimiento vegetativo;574;
Chiclana de la Frontera;2009;Hombres;Crecimiento vegetativo;288;
Chiclana de la Frontera;2009;Mujeres;Crecimiento vegetativo;286;
Chiclana de la Frontera;2010;Ambos sexos;Crecimiento vegetativo;577;
Chiclana de la Frontera;2010;Hombres;Crecimiento vegetativo;296;
Chiclana de la Frontera;2010;Mujeres;Crecimiento vegetativo;281;
Chiclana de la Frontera;2011;Ambos sexos;Crecimiento vegetativo;594;
Chiclana de la Frontera;2011;Hombres;Crecimiento vegetativo;273;
Chiclana de la Frontera;2011;Mujeres;Crecimiento vegetativo;321;
Chiclana de la Frontera;2012;Ambos sexos;Crecimiento vegetativo;441;
Chiclana de la Frontera;2012;Hombres;Crecimiento vegetativo;234;
Chiclana de la Frontera;2012;Mujeres;Crecimiento vegetativo;207;
Chiclana de la Frontera;2013;Ambos sexos;Crecimiento vegetativo;411;
Chiclana de la Frontera;2013;Hombres;Crecimiento vegetativo;184;
Chiclana de la Frontera;2013;Mujeres;Crecimiento vegetativo;227;
Chiclana de la Frontera;2014;Ambos sexos;Crecimiento vegetativo;326;
Chiclana de la Frontera;2014;Hombres;Crecimiento vegetativo;127;
Chiclana de la Frontera;2014;Mujeres;Crecimiento vegetativo;199;
Chiclana de la Frontera;2015;Ambos sexos;Crecimiento vegetativo;322;
Chiclana de la Frontera;2015;Hombres;Crecimiento vegetativo;119;
Chiclana de la Frontera;2015;Mujeres;Crecimiento vegetativo;203;
Chiclana de la Frontera;2016;Ambos sexos;Crecimiento vegetativo;348;
Chiclana de la Frontera;2016;Hombres;Crecimiento vegetativo;133;
Chiclana de la Frontera;2016;Mujeres;Crecimiento vegetativo;215;
Chiclana de la Frontera;2017;Ambos sexos;Crecimiento vegetativo;264;
Chiclana de la Frontera;2017;Hombres;Crecimiento vegetativo;106;
Chiclana de la Frontera;2017;Mujeres;Crecimiento vegetativo;158;
Chiclana de la Frontera;2018;Ambos sexos;Crecimiento vegetativo;208;
Chiclana de la Frontera;2018;Hombres;Crecimiento vegetativo;110;
Chiclana de la Frontera;2018;Mujeres;Crecimiento vegetativo;98;
Chiclana de la Frontera;2019;Ambos sexos;Crecimiento vegetativo;183;
Chiclana de la Frontera;2019;Hombres;Crecimiento vegetativo;62;
Chiclana de la Frontera;2019;Mujeres;Crecimiento vegetativo;121;
Chiclana de la Frontera;2020;Ambos sexos;Crecimiento vegetativo;29;
Chiclana de la Frontera;2020;Hombres;Crecimiento vegetativo;-8;
Chiclana de la Frontera;2020;Mujeres;Crecimiento vegetativo;37;
Chiclana de la Frontera;2021;Ambos sexos;Crecimiento vegetativo;59;
Chiclana de la Frontera;2021;Hombres;Crecimiento vegetativo;15;
Chiclana de la Frontera;2021;Mujeres;Crecimiento vegetativo;44;
Chiclana de la Frontera;2022;Ambos sexos;Crecimiento vegetativo;69;
Chiclana de la Frontera;2022;Hombres;Crecimiento vegetativo;-16;
Chiclana de la Frontera;2022;Mujeres;Crecimiento vegetativo;85;
Chiclana de la Frontera;2023;Ambos sexos;Crecimiento vegetativo;144;
Chiclana de la Frontera;2023;Hombres;Crecimiento vegetativo;37;
Chiclana de la Frontera;2023;Mujeres;Crecimiento vegetativo;107;
Chipiona;1996;Ambos sexos;Crecimiento vegetativo;111;
Chipiona;1996;Hombres;Crecimiento vegetativo;46;
Chipiona;1996;Mujeres;Crecimiento vegetativo;65;
Chipiona;1997;Ambos sexos;Crecimiento vegetativo;127;
Chipiona;1997;Hombres;Crecimiento vegetativo;61;
Chipiona;1997;Mujeres;Crecimiento vegetativo;66;
Chipiona;1998;Ambos sexos;Crecimiento vegetativo;87;
Chipiona;1998;Hombres;Crecimiento vegetativo;38;
Chipiona;1998;Mujeres;Crecimiento vegetativo;49;
Chipiona;1999;Ambos sexos;Crecimiento vegetativo;92;
Chipiona;1999;Hombres;Crecimiento vegetativo;32;
Chipiona;1999;Mujeres;Crecimiento vegetativo;60;
Chipiona;2000;Ambos sexos;Crecimiento vegetativo;80;
Chipiona;2000;Hombres;Crecimiento vegetativo;21;
Chipiona;2000;Mujeres;Crecimiento vegetativo;59;
Chipiona;2001;Ambos sexos;Crecimiento vegetativo;93;
Chipiona;2001;Hombres;Crecimiento vegetativo;36;
Chipiona;2001;Mujeres;Crecimiento vegetativo;57;
Chipiona;2002;Ambos sexos;Crecimiento vegetativo;93;
Chipiona;2002;Hombres;Crecimiento vegetativo;48;
Chipiona;2002;Mujeres;Crecimiento vegetativo;45;
Chipiona;2003;Ambos sexos;Crecimiento vegetativo;62;
Chipiona;2003;Hombres;Crecimiento vegetativo;30;
Chipiona;2003;Mujeres;Crecimiento vegetativo;32;
Chipiona;2004;Ambos sexos;Crecimiento vegetativo;86;
Chipiona;2004;Hombres;Crecimiento vegetativo;29;
Chipiona;2004;Mujeres;Crecimiento vegetativo;57;
Chipiona;2005;Ambos sexos;Crecimiento vegetativo;81;
Chipiona;2005;Hombres;Crecimiento vegetativo;36;
Chipiona;2005;Mujeres;Crecimiento vegetativo;45;
Chipiona;2006;Ambos sexos;Crecimiento vegetativo;117;
Chipiona;2006;Hombres;Crecimiento vegetativo;54;
Chipiona;2006;Mujeres;Crecimiento vegetativo;63;
Chipiona;2007;Ambos sexos;Crecimiento vegetativo;93;
Chipiona;2007;Hombres;Crecimiento vegetativo;35;
Chipiona;2007;Mujeres;Crecimiento vegetativo;58;
Chipiona;2008;Ambos sexos;Crecimiento vegetativo;115;
Chipiona;2008;Hombres;Crecimiento vegetativo;46;
Chipiona;2008;Mujeres;Crecimiento vegetativo;69;
Chipiona;2009;Ambos sexos;Crecimiento vegetativo;98;
Chipiona;2009;Hombres;Crecimiento vegetativo;61;
Chipiona;2009;Mujeres;Crecimiento vegetativo;37;
Chipiona;2010;Ambos sexos;Crecimiento vegetativo;75;
Chipiona;2010;Hombres;Crecimiento vegetativo;41;
Chipiona;2010;Mujeres;Crecimiento vegetativo;34;
Chipiona;2011;Ambos sexos;Crecimiento vegetativo;53;
Chipiona;2011;Hombres;Crecimiento vegetativo;20;
Chipiona;2011;Mujeres;Crecimiento vegetativo;33;
Chipiona;2012;Ambos sexos;Crecimiento vegetativo;57;
Chipiona;2012;Hombres;Crecimiento vegetativo;21;
Chipiona;2012;Mujeres;Crecimiento vegetativo;36;
Chipiona;2013;Ambos sexos;Crecimiento vegetativo;41;
Chipiona;2013;Hombres;Crecimiento vegetativo;20;
Chipiona;2013;Mujeres;Crecimiento vegetativo;21;
Chipiona;2014;Ambos sexos;Crecimiento vegetativo;106;
Chipiona;2014;Hombres;Crecimiento vegetativo;52;
Chipiona;2014;Mujeres;Crecimiento vegetativo;54;
Chipiona;2015;Ambos sexos;Crecimiento vegetativo;79;
Chipiona;2015;Hombres;Crecimiento vegetativo;36;
Chipiona;2015;Mujeres;Crecimiento vegetativo;43;
Chipiona;2016;Ambos sexos;Crecimiento vegetativo;59;
Chipiona;2016;Hombres;Crecimiento vegetativo;29;
Chipiona;2016;Mujeres;Crecimiento vegetativo;30;
Chipiona;2017;Ambos sexos;Crecimiento vegetativo;35;
Chipiona;2017;Hombres;Crecimiento vegetativo;6;
Chipiona;2017;Mujeres;Crecimiento vegetativo;29;
Chipiona;2018;Ambos sexos;Crecimiento vegetativo;7;
Chipiona;2018;Hombres;Crecimiento vegetativo;0;
Chipiona;2018;Mujeres;Crecimiento vegetativo;7;
Chipiona;2019;Ambos sexos;Crecimiento vegetativo;21;
Chipiona;2019;Hombres;Crecimiento vegetativo;15;
Chipiona;2019;Mujeres;Crecimiento vegetativo;6;
Chipiona;2020;Ambos sexos;Crecimiento vegetativo;-25;
Chipiona;2020;Hombres;Crecimiento vegetativo;-31;
Chipiona;2020;Mujeres;Crecimiento vegetativo;6;
Chipiona;2021;Ambos sexos;Crecimiento vegetativo;-14;
Chipiona;2021;Hombres;Crecimiento vegetativo;-14;
Chipiona;2021;Mujeres;Crecimiento vegetativo;0;
Chipiona;2022;Ambos sexos;Crecimiento vegetativo;-33;
Chipiona;2022;Hombres;Crecimiento vegetativo;-30;
Chipiona;2022;Mujeres;Crecimiento vegetativo;-3;
Chipiona;2023;Ambos sexos;Crecimiento vegetativo;-3;
Chipiona;2023;Hombres;Crecimiento vegetativo;4;
Chipiona;2023;Mujeres;Crecimiento vegetativo;-7;
Conil de la Frontera;1996;Ambos sexos;Crecimiento vegetativo;47;
Conil de la Frontera;1996;Hombres;Crecimiento vegetativo;9;
Conil de la Frontera;1996;Mujeres;Crecimiento vegetativo;38;
Conil de la Frontera;1997;Ambos sexos;Crecimiento vegetativo;89;
Conil de la Frontera;1997;Hombres;Crecimiento vegetativo;38;
Conil de la Frontera;1997;Mujeres;Crecimiento vegetativo;51;
Conil de la Frontera;1998;Ambos sexos;Crecimiento vegetativo;51;
Conil de la Frontera;1998;Hombres;Crecimiento vegetativo;20;
Conil de la Frontera;1998;Mujeres;Crecimiento vegetativo;31;
Conil de la Frontera;1999;Ambos sexos;Crecimiento vegetativo;50;
Conil de la Frontera;1999;Hombres;Crecimiento vegetativo;-2;
Conil de la Frontera;1999;Mujeres;Crecimiento vegetativo;52;
Conil de la Frontera;2000;Ambos sexos;Crecimiento vegetativo;64;
Conil de la Frontera;2000;Hombres;Crecimiento vegetativo;34;
Conil de la Frontera;2000;Mujeres;Crecimiento vegetativo;30;
Conil de la Frontera;2001;Ambos sexos;Crecimiento vegetativo;66;
Conil de la Frontera;2001;Hombres;Crecimiento vegetativo;39;
Conil de la Frontera;2001;Mujeres;Crecimiento vegetativo;27;
Conil de la Frontera;2002;Ambos sexos;Crecimiento vegetativo;93;
Conil de la Frontera;2002;Hombres;Crecimiento vegetativo;44;
Conil de la Frontera;2002;Mujeres;Crecimiento vegetativo;49;
Conil de la Frontera;2003;Ambos sexos;Crecimiento vegetativo;58;
Conil de la Frontera;2003;Hombres;Crecimiento vegetativo;19;
Conil de la Frontera;2003;Mujeres;Crecimiento vegetativo;39;
Conil de la Frontera;2004;Ambos sexos;Crecimiento vegetativo;102;
Conil de la Frontera;2004;Hombres;Crecimiento vegetativo;45;
Conil de la Frontera;2004;Mujeres;Crecimiento vegetativo;57;
Conil de la Frontera;2005;Ambos sexos;Crecimiento vegetativo;119;
Conil de la Frontera;2005;Hombres;Crecimiento vegetativo;62;
Conil de la Frontera;2005;Mujeres;Crecimiento vegetativo;57;
Conil de la Frontera;2006;Ambos sexos;Crecimiento vegetativo;110;
Conil de la Frontera;2006;Hombres;Crecimiento vegetativo;47;
Conil de la Frontera;2006;Mujeres;Crecimiento vegetativo;63;
Conil de la Frontera;2007;Ambos sexos;Crecimiento vegetativo;151;
Conil de la Frontera;2007;Hombres;Crecimiento vegetativo;76;
Conil de la Frontera;2007;Mujeres;Crecimiento vegetativo;75;
Conil de la Frontera;2008;Ambos sexos;Crecimiento vegetativo;139;
Conil de la Frontera;2008;Hombres;Crecimiento vegetativo;51;
Conil de la Frontera;2008;Mujeres;Crecimiento vegetativo;88;
Conil de la Frontera;2009;Ambos sexos;Crecimiento vegetativo;118;
Conil de la Frontera;2009;Hombres;Crecimiento vegetativo;49;
Conil de la Frontera;2009;Mujeres;Crecimiento vegetativo;69;
Conil de la Frontera;2010;Ambos sexos;Crecimiento vegetativo;136;
Conil de la Frontera;2010;Hombres;Crecimiento vegetativo;67;
Conil de la Frontera;2010;Mujeres;Crecimiento vegetativo;69;
Conil de la Frontera;2011;Ambos sexos;Crecimiento vegetativo;147;
Conil de la Frontera;2011;Hombres;Crecimiento vegetativo;68;
Conil de la Frontera;2011;Mujeres;Crecimiento vegetativo;79;
Conil de la Frontera;2012;Ambos sexos;Crecimiento vegetativo;62;
Conil de la Frontera;2012;Hombres;Crecimiento vegetativo;29;
Conil de la Frontera;2012;Mujeres;Crecimiento vegetativo;33;
Conil de la Frontera;2013;Ambos sexos;Crecimiento vegetativo;88;
Conil de la Frontera;2013;Hombres;Crecimiento vegetativo;33;
Conil de la Frontera;2013;Mujeres;Crecimiento vegetativo;55;
Conil de la Frontera;2014;Ambos sexos;Crecimiento vegetativo;67;
Conil de la Frontera;2014;Hombres;Crecimiento vegetativo;44;
Conil de la Frontera;2014;Mujeres;Crecimiento vegetativo;23;
Conil de la Frontera;2015;Ambos sexos;Crecimiento vegetativo;94;
Conil de la Frontera;2015;Hombres;Crecimiento vegetativo;38;
Conil de la Frontera;2015;Mujeres;Crecimiento vegetativo;56;
Conil de la Frontera;2016;Ambos sexos;Crecimiento vegetativo;84;
Conil de la Frontera;2016;Hombres;Crecimiento vegetativo;16;
Conil de la Frontera;2016;Mujeres;Crecimiento vegetativo;68;
Conil de la Frontera;2017;Ambos sexos;Crecimiento vegetativo;105;
Conil de la Frontera;2017;Hombres;Crecimiento vegetativo;61;
Conil de la Frontera;2017;Mujeres;Crecimiento vegetativo;44;
Conil de la Frontera;2018;Ambos sexos;Crecimiento vegetativo;17;
Conil de la Frontera;2018;Hombres;Crecimiento vegetativo;-2;
Conil de la Frontera;2018;Mujeres;Crecimiento vegetativo;19;
Conil de la Frontera;2019;Ambos sexos;Crecimiento vegetativo;44;
Conil de la Frontera;2019;Hombres;Crecimiento vegetativo;15;
Conil de la Frontera;2019;Mujeres;Crecimiento vegetativo;29;
Conil de la Frontera;2020;Ambos sexos;Crecimiento vegetativo;21;
Conil de la Frontera;2020;Hombres;Crecimiento vegetativo;6;
Conil de la Frontera;2020;Mujeres;Crecimiento vegetativo;15;
Conil de la Frontera;2021;Ambos sexos;Crecimiento vegetativo;33;
Conil de la Frontera;2021;Hombres;Crecimiento vegetativo;14;
Conil de la Frontera;2021;Mujeres;Crecimiento vegetativo;19;
Conil de la Frontera;2022;Ambos sexos;Crecimiento vegetativo;-20;
Conil de la Frontera;2022;Hombres;Crecimiento vegetativo;-9;
Conil de la Frontera;2022;Mujeres;Crecimiento vegetativo;-11;
Conil de la Frontera;2023;Ambos sexos;Crecimiento vegetativo;5;
Conil de la Frontera;2023;Hombres;Crecimiento vegetativo;-7;
Conil de la Frontera;2023;Mujeres;Crecimiento vegetativo;12;
El Bosque;1996;Ambos sexos;Crecimiento vegetativo;10;
El Bosque;1996;Hombres;Crecimiento vegetativo;0;
El Bosque;1996;Mujeres;Crecimiento vegetativo;10;
El Bosque;1997;Ambos sexos;Crecimiento vegetativo;9;
El Bosque;1997;Hombres;Crecimiento vegetativo;6;
El Bosque;1997;Mujeres;Crecimiento vegetativo;3;
El Bosque;1998;Ambos sexos;Crecimiento vegetativo;1;
El Bosque;1998;Hombres;Crecimiento vegetativo;-1;
El Bosque;1998;Mujeres;Crecimiento vegetativo;2;
El Bosque;1999;Ambos sexos;Crecimiento vegetativo;4;
El Bosque;1999;Hombres;Crecimiento vegetativo;2;
El Bosque;1999;Mujeres;Crecimiento vegetativo;2;
El Bosque;2000;Ambos sexos;Crecimiento vegetativo;-1;
El Bosque;2000;Hombres;Crecimiento vegetativo;2;
El Bosque;2000;Mujeres;Crecimiento vegetativo;-3;
El Bosque;2001;Ambos sexos;Crecimiento vegetativo;12;
El Bosque;2001;Hombres;Crecimiento vegetativo;4;
El Bosque;2001;Mujeres;Crecimiento vegetativo;8;
El Bosque;2002;Ambos sexos;Crecimiento vegetativo;17;
El Bosque;2002;Hombres;Crecimiento vegetativo;5;
El Bosque;2002;Mujeres;Crecimiento vegetativo;12;
El Bosque;2003;Ambos sexos;Crecimiento vegetativo;-1;
El Bosque;2003;Hombres;Crecimiento vegetativo;-4;
El Bosque;2003;Mujeres;Crecimiento vegetativo;3;
El Bosque;2004;Ambos sexos;Crecimiento vegetativo;1;
El Bosque;2004;Hombres;Crecimiento vegetativo;3;
El Bosque;2004;Mujeres;Crecimiento vegetativo;-2;
El Bosque;2005;Ambos sexos;Crecimiento vegetativo;15;
El Bosque;2005;Hombres;Crecimiento vegetativo;9;
El Bosque;2005;Mujeres;Crecimiento vegetativo;6;
El Bosque;2006;Ambos sexos;Crecimiento vegetativo;3;
El Bosque;2006;Hombres;Crecimiento vegetativo;-3;
El Bosque;2006;Mujeres;Crecimiento vegetativo;6;
El Bosque;2007;Ambos sexos;Crecimiento vegetativo;6;
El Bosque;2007;Hombres;Crecimiento vegetativo;5;
El Bosque;2007;Mujeres;Crecimiento vegetativo;1;
El Bosque;2008;Ambos sexos;Crecimiento vegetativo;3;
El Bosque;2008;Hombres;Crecimiento vegetativo;1;
El Bosque;2008;Mujeres;Crecimiento vegetativo;2;
El Bosque;2009;Ambos sexos;Crecimiento vegetativo;6;
El Bosque;2009;Hombres;Crecimiento vegetativo;2;
