Lugar de residencia;Anual;Sexo;Medida;Valor;
Alcalá la Real;2005;Hombres;Crecimiento vegetativo;-13;
Alcalá la Real;2005;Mujeres;Crecimiento vegetativo;-11;
Alcalá la Real;2006;Ambos sexos;Crecimiento vegetativo;47;
Alcalá la Real;2006;Hombres;Crecimiento vegetativo;28;
Alcalá la Real;2006;Mujeres;Crecimiento vegetativo;19;
Alcalá la Real;2007;Ambos sexos;Crecimiento vegetativo;-15;
Alcalá la Real;2007;Hombres;Crecimiento vegetativo;-7;
Alcalá la Real;2007;Mujeres;Crecimiento vegetativo;-8;
Alcalá la Real;2008;Ambos sexos;Crecimiento vegetativo;23;
Alcalá la Real;2008;Hombres;Crecimiento vegetativo;4;
Alcalá la Real;2008;Mujeres;Crecimiento vegetativo;19;
Alcalá la Real;2009;Ambos sexos;Crecimiento vegetativo;-47;
Alcalá la Real;2009;Hombres;Crecimiento vegetativo;-45;
Alcalá la Real;2009;Mujeres;Crecimiento vegetativo;-2;
Alcalá la Real;2010;Ambos sexos;Crecimiento vegetativo;16;
Alcalá la Real;2010;Hombres;Crecimiento vegetativo;-18;
Alcalá la Real;2010;Mujeres;Crecimiento vegetativo;34;
Alcalá la Real;2011;Ambos sexos;Crecimiento vegetativo;-38;
Alcalá la Real;2011;Hombres;Crecimiento vegetativo;-20;
Alcalá la Real;2011;Mujeres;Crecimiento vegetativo;-18;
Alcalá la Real;2012;Ambos sexos;Crecimiento vegetativo;-80;
Alcalá la Real;2012;Hombres;Crecimiento vegetativo;-46;
Alcalá la Real;2012;Mujeres;Crecimiento vegetativo;-34;
Alcalá la Real;2013;Ambos sexos;Crecimiento vegetativo;-65;
Alcalá la Real;2013;Hombres;Crecimiento vegetativo;-46;
Alcalá la Real;2013;Mujeres;Crecimiento vegetativo;-19;
Alcalá la Real;2014;Ambos sexos;Crecimiento vegetativo;-92;
Alcalá la Real;2014;Hombres;Crecimiento vegetativo;-60;
Alcalá la Real;2014;Mujeres;Crecimiento vegetativo;-32;
Alcalá la Real;2015;Ambos sexos;Crecimiento vegetativo;-58;
Alcalá la Real;2015;Hombres;Crecimiento vegetativo;-10;
Alcalá la Real;2015;Mujeres;Crecimiento vegetativo;-48;
Alcalá la Real;2016;Ambos sexos;Crecimiento vegetativo;-20;
Alcalá la Real;2016;Hombres;Crecimiento vegetativo;-4;
Alcalá la Real;2016;Mujeres;Crecimiento vegetativo;-16;
Alcalá la Real;2017;Ambos sexos;Crecimiento vegetativo;-79;
Alcalá la Real;2017;Hombres;Crecimiento vegetativo;-50;
Alcalá la Real;2017;Mujeres;Crecimiento vegetativo;-29;
Alcalá la Real;2018;Ambos sexos;Crecimiento vegetativo;-88;
Alcalá la Real;2018;Hombres;Crecimiento vegetativo;-48;
Alcalá la Real;2018;Mujeres;Crecimiento vegetativo;-40;
Alcalá la Real;2019;Ambos sexos;Crecimiento vegetativo;-57;
Alcalá la Real;2019;Hombres;Crecimiento vegetativo;-30;
Alcalá la Real;2019;Mujeres;Crecimiento vegetativo;-27;
Alcalá la Real;2020;Ambos sexos;Crecimiento vegetativo;-102;
Alcalá la Real;2020;Hombres;Crecimiento vegetativo;-45;
Alcalá la Real;2020;Mujeres;Crecimiento vegetativo;-57;
Alcalá la Real;2021;Ambos sexos;Crecimiento vegetativo;-90;
Alcalá la Real;2021;Hombres;Crecimiento vegetativo;-56;
Alcalá la Real;2021;Mujeres;Crecimiento vegetativo;-34;
Alcalá la Real;2022;Ambos sexos;Crecimiento vegetativo;-120;
Alcalá la Real;2022;Hombres;Crecimiento vegetativo;-58;
Alcalá la Real;2022;Mujeres;Crecimiento vegetativo;-62;
Alcalá la Real;2023;Ambos sexos;Crecimiento vegetativo;-98;
Alcalá la Real;2023;Hombres;Crecimiento vegetativo;-72;
Alcalá la Real;2023;Mujeres;Crecimiento vegetativo;-26;
Alcaudete;1996;Ambos sexos;Crecimiento vegetativo;30;
Alcaudete;1996;Hombres;Crecimiento vegetativo;11;
Alcaudete;1996;Mujeres;Crecimiento vegetativo;19;
Alcaudete;1997;Ambos sexos;Crecimiento vegetativo;25;
Alcaudete;1997;Hombres;Crecimiento vegetativo;-4;
Alcaudete;1997;Mujeres;Crecimiento vegetativo;29;
Alcaudete;1998;Ambos sexos;Crecimiento vegetativo;6;
Alcaudete;1998;Hombres;Crecimiento vegetativo;-10;
Alcaudete;1998;Mujeres;Crecimiento vegetativo;16;
Alcaudete;1999;Ambos sexos;Crecimiento vegetativo;18;
Alcaudete;1999;Hombres;Crecimiento vegetativo;8;
Alcaudete;1999;Mujeres;Crecimiento vegetativo;10;
Alcaudete;2000;Ambos sexos;Crecimiento vegetativo;-17;
Alcaudete;2000;Hombres;Crecimiento vegetativo;-20;
Alcaudete;2000;Mujeres;Crecimiento vegetativo;3;
Alcaudete;2001;Ambos sexos;Crecimiento vegetativo;0;
Alcaudete;2001;Hombres;Crecimiento vegetativo;5;
Alcaudete;2001;Mujeres;Crecimiento vegetativo;-5;
Alcaudete;2002;Ambos sexos;Crecimiento vegetativo;-10;
Alcaudete;2002;Hombres;Crecimiento vegetativo;-7;
Alcaudete;2002;Mujeres;Crecimiento vegetativo;-3;
Alcaudete;2003;Ambos sexos;Crecimiento vegetativo;-24;
Alcaudete;2003;Hombres;Crecimiento vegetativo;-15;
Alcaudete;2003;Mujeres;Crecimiento vegetativo;-9;
Alcaudete;2004;Ambos sexos;Crecimiento vegetativo;0;
Alcaudete;2004;Hombres;Crecimiento vegetativo;-3;
Alcaudete;2004;Mujeres;Crecimiento vegetativo;3;
Alcaudete;2005;Ambos sexos;Crecimiento vegetativo;-32;
Alcaudete;2005;Hombres;Crecimiento vegetativo;-16;
Alcaudete;2005;Mujeres;Crecimiento vegetativo;-16;
Alcaudete;2006;Ambos sexos;Crecimiento vegetativo;-48;
Alcaudete;2006;Hombres;Crecimiento vegetativo;-28;
Alcaudete;2006;Mujeres;Crecimiento vegetativo;-20;
Alcaudete;2007;Ambos sexos;Crecimiento vegetativo;-39;
Alcaudete;2007;Hombres;Crecimiento vegetativo;-21;
Alcaudete;2007;Mujeres;Crecimiento vegetativo;-18;
Alcaudete;2008;Ambos sexos;Crecimiento vegetativo;-15;
Alcaudete;2008;Hombres;Crecimiento vegetativo;-18;
Alcaudete;2008;Mujeres;Crecimiento vegetativo;3;
Alcaudete;2009;Ambos sexos;Crecimiento vegetativo;-32;
Alcaudete;2009;Hombres;Crecimiento vegetativo;-16;
Alcaudete;2009;Mujeres;Crecimiento vegetativo;-16;
Alcaudete;2010;Ambos sexos;Crecimiento vegetativo;-17;
Alcaudete;2010;Hombres;Crecimiento vegetativo;-21;
Alcaudete;2010;Mujeres;Crecimiento vegetativo;4;
Alcaudete;2011;Ambos sexos;Crecimiento vegetativo;-39;
Alcaudete;2011;Hombres;Crecimiento vegetativo;-15;
Alcaudete;2011;Mujeres;Crecimiento vegetativo;-24;
Alcaudete;2012;Ambos sexos;Crecimiento vegetativo;-21;
Alcaudete;2012;Hombres;Crecimiento vegetativo;-5;
Alcaudete;2012;Mujeres;Crecimiento vegetativo;-16;
Alcaudete;2013;Ambos sexos;Crecimiento vegetativo;-5;
Alcaudete;2013;Hombres;Crecimiento vegetativo;-13;
Alcaudete;2013;Mujeres;Crecimiento vegetativo;8;
Alcaudete;2014;Ambos sexos;Crecimiento vegetativo;-40;
Alcaudete;2014;Hombres;Crecimiento vegetativo;-14;
Alcaudete;2014;Mujeres;Crecimiento vegetativo;-26;
Alcaudete;2015;Ambos sexos;Crecimiento vegetativo;-24;
Alcaudete;2015;Hombres;Crecimiento vegetativo;0;
Alcaudete;2015;Mujeres;Crecimiento vegetativo;-24;
Alcaudete;2016;Ambos sexos;Crecimiento vegetativo;-23;
Alcaudete;2016;Hombres;Crecimiento vegetativo;-25;
Alcaudete;2016;Mujeres;Crecimiento vegetativo;2;
Alcaudete;2017;Ambos sexos;Crecimiento vegetativo;-76;
Alcaudete;2017;Hombres;Crecimiento vegetativo;-34;
Alcaudete;2017;Mujeres;Crecimiento vegetativo;-42;
Alcaudete;2018;Ambos sexos;Crecimiento vegetativo;-33;
Alcaudete;2018;Hombres;Crecimiento vegetativo;-8;
Alcaudete;2018;Mujeres;Crecimiento vegetativo;-25;
Alcaudete;2019;Ambos sexos;Crecimiento vegetativo;-68;
Alcaudete;2019;Hombres;Crecimiento vegetativo;-34;
Alcaudete;2019;Mujeres;Crecimiento vegetativo;-34;
Alcaudete;2020;Ambos sexos;Crecimiento vegetativo;-48;
Alcaudete;2020;Hombres;Crecimiento vegetativo;-26;
Alcaudete;2020;Mujeres;Crecimiento vegetativo;-22;
Alcaudete;2021;Ambos sexos;Crecimiento vegetativo;-78;
Alcaudete;2021;Hombres;Crecimiento vegetativo;-45;
Alcaudete;2021;Mujeres;Crecimiento vegetativo;-33;
Alcaudete;2022;Ambos sexos;Crecimiento vegetativo;-81;
Alcaudete;2022;Hombres;Crecimiento vegetativo;-42;
Alcaudete;2022;Mujeres;Crecimiento vegetativo;-39;
Alcaudete;2023;Ambos sexos;Crecimiento vegetativo;-52;
Alcaudete;2023;Hombres;Crecimiento vegetativo;-28;
Alcaudete;2023;Mujeres;Crecimiento vegetativo;-24;
Aldeaquemada;1996;Ambos sexos;Crecimiento vegetativo;2;
Aldeaquemada;1996;Hombres;Crecimiento vegetativo;1;
Aldeaquemada;1996;Mujeres;Crecimiento vegetativo;1;
Aldeaquemada;1997;Ambos sexos;Crecimiento vegetativo;-2;
Aldeaquemada;1997;Hombres;Crecimiento vegetativo;1;
Aldeaquemada;1997;Mujeres;Crecimiento vegetativo;-3;
Aldeaquemada;1998;Ambos sexos;Crecimiento vegetativo;2;
Aldeaquemada;1998;Hombres;Crecimiento vegetativo;1;
Aldeaquemada;1998;Mujeres;Crecimiento vegetativo;1;
Aldeaquemada;1999;Ambos sexos;Crecimiento vegetativo;-1;
Aldeaquemada;1999;Hombres;Crecimiento vegetativo;0;
Aldeaquemada;1999;Mujeres;Crecimiento vegetativo;-1;
Aldeaquemada;2000;Ambos sexos;Crecimiento vegetativo;1;
Aldeaquemada;2000;Hombres;Crecimiento vegetativo;0;
Aldeaquemada;2000;Mujeres;Crecimiento vegetativo;1;
Aldeaquemada;2001;Ambos sexos;Crecimiento vegetativo;-2;
Aldeaquemada;2001;Hombres;Crecimiento vegetativo;-3;
Aldeaquemada;2001;Mujeres;Crecimiento vegetativo;1;
Aldeaquemada;2002;Ambos sexos;Crecimiento vegetativo;2;
Aldeaquemada;2002;Hombres;Crecimiento vegetativo;1;
Aldeaquemada;2002;Mujeres;Crecimiento vegetativo;1;
